TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
12.11.2023 08:38,636175,0146386454-0001,ISSUED,37156.0,37118.84,37.16,KZT,FASTCASH,credit,credit 12 months
12.11.2023 08:53,636185,0130822496-0015,ISSUED,5468.0,5462.53,5.47,KZT,FASTCASH,credit,credit 12 months
12.11.2023 09:19,636204,0143466035-0009,ISSUED,47803.0,47755.2,47.8,KZT,HALYK,credit,credit 12 months
12.11.2023 09:42,636229,0145633332-0007,ISSUED,51652.0,51600.35,51.65,KZT,EUABFIS,credit,credit 12 months
12.11.2023 09:42,636230,0145914415-0009,ISSUED,27409.0,27381.59,27.41,KZT,HALYK,credit,credit 6 months
12.11.2023 09:48,636240,68087899-0011,ISSUED,12793.0,12780.21,12.79,KZT,FASTCASH,credit,credit 12 months
12.11.2023 09:49,636241,33755847-0006,ISSUED,60043.0,59982.96,60.04,KZT,EUABFIS,credit,credit 12 months
12.11.2023 09:51,636243,0145914415-0010,ISSUED,48484.0,48435.52,48.48,KZT,HALYK,credit,credit 6 months
12.11.2023 09:58,636257,0147197202-0001,ISSUED,17885.0,17867.11,17.89,KZT,EUABFIS,credit,credit 12 months
12.11.2023 10:23,636290,0139625020-0028,ISSUED,7427.0,7419.57,7.43,KZT,EUABFIS,credit,credit 12 months
12.11.2023 10:27,636295,0138499953-0011,ISSUED,29244.0,29214.76,29.24,KZT,HALYK,credit,credit 12 months
12.11.2023 10:32,636309,0144855413-0002,ISSUED,14915.0,14900.08,14.92,KZT,FASTCASH,credit,credit 12 months
12.11.2023 10:37,636319,0127156315-0026,ISSUED,19360.0,19340.64,19.36,KZT,EUABFIS,credit,credit 12 months
12.11.2023 10:39,636327,0141673641-0003,ISSUED,23757.0,23733.24,23.76,KZT,EUABFIS,credit,credit 12 months
12.11.2023 10:45,636337,0147151024-0005,ISSUED,22926.0,22903.07,22.93,KZT,EUABFIS,credit,credit 24 months
12.11.2023 10:48,636344,0142213997-0006,ISSUED,60002.0,59942.0,60.0,KZT,HALYK,credit,credit 48 months
12.11.2023 10:48,636347,0147125483-0004,ISSUED,11279.0,11267.72,11.28,KZT,EUABFIS,credit,credit 12 months
12.11.2023 10:55,636361,0145879030-0022,ISSUED,14099.0,14084.9,14.1,KZT,EUABFIS,credit,credit 12 months
12.11.2023 10:59,636373,0131703775-0002,ISSUED,65853.0,65787.15,65.85,KZT,HALYK,credit,credit 36 months
12.11.2023 11:02,636385,0146104344-0003,ISSUED,7596.0,7588.4,7.6,KZT,EUABFIS,credit,credit 24 months
12.11.2023 11:02,636386,67460713-0005,ISSUED,10050.0,10039.95,10.05,KZT,FASTCASH,credit,credit 12 months
12.11.2023 11:15,636410,0144793390-0007,ISSUED,36726.0,36689.27,36.73,KZT,EUABFIS,credit,credit 24 months
12.11.2023 11:29,636445,0147202444-0001,ISSUED,10332.0,10321.67,10.33,KZT,FASTCASH,credit,credit 12 months
12.11.2023 11:32,636449,31472861-0003,ISSUED,19289.0,19269.71,19.29,KZT,EUABFIS,credit,credit 12 months
12.11.2023 11:36,636456,83199402-0002,ISSUED,47416.0,47368.58,47.42,KZT,FASTCASH,credit,credit 12 months
12.11.2023 11:53,636511,0147201330-0003,ISSUED,51461.0,51409.54,51.46,KZT,EUABFIS,credit,credit 24 months
12.11.2023 12:22,636596,0146839367-0003,ISSUED,20689.0,20668.31,20.69,KZT,FASTCASH,credit,credit 12 months
12.11.2023 12:47,636672,0146006982-0007,ISSUED,20208.0,20187.79,20.21,KZT,HALYK,credit,credit 6 months
12.11.2023 12:49,636678,0147098366-0004,ISSUED,140592.0,140451.41,140.59,KZT,FASTCASH,credit,credit 12 months
12.11.2023 13:22,636784,0129995180-0010,ISSUED,77061.0,76983.94,77.06,KZT,EUABFIS,credit,credit 12 months
12.11.2023 13:33,636815,79920296-0018,ISSUED,16715.0,16698.28,16.72,KZT,FASTCASH,credit,credit 12 months
12.11.2023 13:41,636842,0145879030-0025,ISSUED,17458.0,17440.54,17.46,KZT,EUABFIS,credit,credit 12 months
12.11.2023 13:47,636856,0138065212-0010,ISSUED,14928.0,14913.07,14.93,KZT,EUABFIS,credit,credit 12 months
12.11.2023 13:51,636866,0146892667-0002,ISSUED,12818.0,12805.18,12.82,KZT,EUABFIS,credit,credit 12 months
12.11.2023 14:04,636909,0143204532-0003,ISSUED,23818.0,23794.18,23.82,KZT,FASTCASH,credit,credit 12 months
12.11.2023 14:08,636918,48338583-0006,ISSUED,51083.0,51031.92,51.08,KZT,EUABFIS,credit,credit 24 months
12.11.2023 14:08,636920,0143134505-0009,ISSUED,14482.0,14467.52,14.48,KZT,EUABFIS,credit,credit 12 months
12.11.2023 14:09,636922,0147177676-0002,ISSUED,12183.0,12170.82,12.18,KZT,FASTCASH,credit,credit 12 months
12.11.2023 14:29,636985,72602201-0001,ISSUED,42540.0,42497.46,42.54,KZT,EUABFIS,credit,credit 12 months
12.11.2023 14:32,636996,0147198741-0005,ISSUED,33179.0,33145.82,33.18,KZT,EUABFIS,credit,credit 24 months
12.11.2023 14:41,637032,0138869452-0006,ISSUED,8691.0,8682.31,8.69,KZT,FASTCASH,credit,credit 12 months
12.11.2023 14:50,637063,0141614721-0010,ISSUED,264853.0,264588.15,264.85,KZT,EUABFIS,credit,credit 24 months
12.11.2023 14:54,637077,0128531202-0102,ISSUED,39066.0,39026.93,39.07,KZT,HALYK,credit,credit 6 months
12.11.2023 15:04,637101,0138839187-0004,ISSUED,29325.0,29295.67,29.33,KZT,FASTCASH,credit,credit 12 months
12.11.2023 15:38,637205,90094635-0005,ISSUED,24766.0,24741.23,24.77,KZT,EUABFIS,credit,credit 12 months
12.11.2023 15:42,637223,0146125666-0007,ISSUED,25035.0,25009.96,25.04,KZT,FASTCASH,credit,credit 12 months
12.11.2023 16:06,637290,0141825310-0005,ISSUED,31401.0,31369.6,31.4,KZT,EUABFIS,credit,credit 12 months
12.11.2023 16:17,637318,0147226393-0002,ISSUED,14198.0,14183.8,14.2,KZT,FASTCASH,credit,credit 12 months
12.11.2023 16:17,637324,0123768862-0001,ISSUED,6289.0,6282.71,6.29,KZT,FASTCASH,credit,credit 12 months
12.11.2023 16:18,637325,0147227081-0001,ISSUED,6562.0,6555.44,6.56,KZT,FASTCASH,credit,credit 12 months
12.11.2023 16:24,637346,0130758248-0012,ISSUED,199223.0,199023.78,199.22,KZT,EUABFIS,credit,credit 24 months
12.11.2023 16:51,637409,0137031133-0002,ISSUED,43832.0,43788.17,43.83,KZT,EUABFIS,credit,credit 12 months
12.11.2023 16:59,637434,0147230881-0001,ISSUED,38816.0,38777.18,38.82,KZT,FASTCASH,credit,credit 12 months
12.11.2023 17:19,637485,0143677442-0029,ISSUED,30208.0,30177.79,30.21,KZT,FASTCASH,credit,credit 12 months
12.11.2023 17:28,637509,68196431-0004,ISSUED,16327.0,16310.67,16.33,KZT,EUABFIS,credit,credit 12 months
12.11.2023 17:42,637532,0147235455-0001,ISSUED,97135.0,97037.86,97.14,KZT,HALYK,credit,credit 36 months
12.11.2023 18:15,637617,0146449060-0005,ISSUED,19985.0,19965.01,19.99,KZT,EUABFIS,credit,credit 12 months
12.11.2023 18:20,637627,0140121978-0005,ISSUED,67298.0,67230.7,67.3,KZT,FASTCASH,credit,credit 24 months
12.11.2023 18:38,637667,0147242520-0001,ISSUED,46369.0,46322.63,46.37,KZT,HALYK,credit,credit 6 months
12.11.2023 18:56,637697,0140927967-0001,ISSUED,44861.0,44816.14,44.86,KZT,EUABFIS,credit,credit 12 months
12.11.2023 19:00,637706,0146624552-0003,ISSUED,18026.0,18007.97,18.03,KZT,EUABFIS,credit,credit 12 months
12.11.2023 19:13,637730,0142375237-0010,ISSUED,86326.0,86239.67,86.33,KZT,FASTCASH,credit,credit 12 months
12.11.2023 19:16,637740,0147244318-0001,ISSUED,21939.0,21917.06,21.94,KZT,FASTCASH,credit,credit 12 months
12.11.2023 19:25,637758,0133696823-0008,ISSUED,33175.0,33141.82,33.18,KZT,EUABFIS,credit,credit 12 months
12.11.2023 19:38,637796,0147248215-0001,ISSUED,13083.0,13069.92,13.08,KZT,FASTCASH,credit,credit 12 months
12.11.2023 19:38,637800,0147236885-0001,ISSUED,86121.0,86034.88,86.12,KZT,FASTCASH,credit,credit 12 months
12.11.2023 19:41,637803,96688439-0040,ISSUED,76043.0,75966.96,76.04,KZT,FASTCASH,credit,credit 12 months
12.11.2023 19:43,637808,0146139234-0004,ISSUED,46003.0,45957.0,46.0,KZT,EUABFIS,credit,credit 12 months
12.11.2023 19:51,637831,0147023932-0003,ISSUED,16344.0,16327.66,16.34,KZT,FASTCASH,credit,credit 12 months
12.11.2023 19:52,637840,0102748537-0004,ISSUED,15307.0,15291.69,15.31,KZT,FASTCASH,credit,credit 12 months
12.11.2023 20:10,637879,94687422-0016,ISSUED,50369.0,50318.63,50.37,KZT,EUABFIS,credit,credit 12 months
12.11.2023 20:11,637884,0144646874-0003,ISSUED,76634.0,76557.37,76.63,KZT,EUABFIS,credit,credit 12 months
12.11.2023 20:52,637884,0144646874-0003,REFUNDED,-76634.0,-76557.37,-76.63,KZT,EUABFIS,credit,credit 12 months
12.11.2023 20:16,637894,0128798938-0007,ISSUED,35901.0,35865.1,35.9,KZT,FASTCASH,credit,credit 12 months
12.11.2023 20:27,637914,0147251195-0003,ISSUED,142987.0,142844.01,142.99,KZT,EUABFIS,credit,credit 24 months
12.11.2023 20:50,637956,55752675-0002,ISSUED,33974.0,33940.03,33.97,KZT,EUABFIS,credit,credit 24 months
12.11.2023 20:59,637985,0142184142-0006,ISSUED,5559.0,5553.44,5.56,KZT,FASTCASH,credit,credit 12 months
12.11.2023 21:00,637987,0144646874-0004,ISSUED,76634.0,76557.37,76.63,KZT,EUABFIS,credit,credit 12 months
12.11.2023 21:00,637989,0147170461-0002,ISSUED,22693.0,22670.31,22.69,KZT,EUABFIS,credit,credit 12 months
12.11.2023 21:03,637998,0143939945-0011,ISSUED,80144.0,80063.86,80.14,KZT,EUABFIS,credit,credit 24 months
12.11.2023 21:04,638001,0146711963-0002,ISSUED,12707.0,12694.29,12.71,KZT,FASTCASH,credit,credit 12 months
12.11.2023 21:21,638045,0134298543-0025,ISSUED,17107.0,17089.89,17.11,KZT,HALYK,credit,credit 6 months
12.11.2023 21:49,638111,56514333-0004,ISSUED,67270.0,67202.73,67.27,KZT,HALYK,credit,credit 36 months
12.11.2023 22:01,638127,0143276554-0003,ISSUED,11791.0,11779.21,11.79,KZT,FASTCASH,credit,credit 12 months
12.11.2023 22:06,638138,0147161814-0001,ISSUED,13606.0,13592.39,13.61,KZT,FASTCASH,credit,credit 12 months
12.11.2023 22:16,638159,0137960693-0001,ISSUED,18452.0,18433.55,18.45,KZT,EUABFIS,credit,credit 24 months
12.11.2023 22:19,638165,0147265648-0001,ISSUED,19124.0,19104.88,19.12,KZT,FASTCASH,credit,credit 24 months
12.11.2023 22:19,638166,0147264805-0002,ISSUED,57455.0,57397.54,57.46,KZT,HALYK,credit,credit 36 months
12.11.2023 22:28,638181,0147220851-0001,ISSUED,53965.0,53911.03,53.97,KZT,HALYK,credit,credit 36 months
12.11.2023 22:29,638188,0141854214-0018,ISSUED,59158.0,59098.84,59.16,KZT,HALYK,credit,credit 36 months
12.11.2023 22:36,638206,0146877318-0004,ISSUED,38121.0,38082.88,38.12,KZT,HALYK,credit,credit 12 months
12.11.2023 22:45,638226,0141526422-0009,ISSUED,82629.0,82546.37,82.63,KZT,FASTCASH,credit,credit 12 months
12.11.2023 22:50,638240,0128817157-0008,ISSUED,16779.0,16762.22,16.78,KZT,FASTCASH,credit,credit 12 months
12.11.2023 23:13,638302,0135237773-0002,ISSUED,14908.0,14893.09,14.91,KZT,EUABFIS,credit,credit 12 months
12.11.2023 23:20,638315,0135237773-0003,ISSUED,23384.0,23360.62,23.38,KZT,EUABFIS,credit,credit 12 months
12.11.2023 23:43,638364,0147270419-0001,ISSUED,131066.0,130934.93,131.07,KZT,HALYK,credit,credit 36 months
12.11.2023 23:48,638373,0147110967-0005,ISSUED,14779.0,14764.22,14.78,KZT,FASTCASH,credit,credit 12 months
12.11.2023 23:50,638377,0145361676-0002,ISSUED,6611.0,6604.39,6.61,KZT,FASTCASH,credit,credit 12 months
12.11.2023 23:52,638381,0147274131-0003,ISSUED,57842.0,57784.16,57.84,KZT,FASTCASH,credit,credit 12 months
