TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
29.09.2023 13:52,548325,62753686-0003,ISSUED,13781,13767.22,13.78,KZT,EUABFIS,credit,credit 3 months
29.09.2023 13:52,548324,0136657645-0015,ISSUED,159440,159280.56,159.44,KZT,HALYK,credit,credit 24 months
29.09.2023 13:13,548241,0141529183-0010,ISSUED,17151,17133.85,17.15,KZT,HALYK,credit,credit 6 months
29.09.2023 12:59,548209,0143356087-0006,ISSUED,39784,39744.22,39.78,KZT,EUABFIS,credit,credit 3 months
29.09.2023 12:41,548166,0143055871-0007,ISSUED,16761,16744.24,16.76,KZT,HALYK,credit,credit 6 months
29.09.2023 12:27,548138,0143402866-0001,ISSUED,10459,10448.54,10.46,KZT,EUABFIS,credit,credit 3 months
29.09.2023 12:10,548100,0139252004-0011,ISSUED,20113,20092.89,20.11,KZT,FASTCASH,credit,credit 12 months
29.09.2023 11:44,548037,0141529183-0009,ISSUED,17151,17133.85,17.15,KZT,HALYK,credit,credit 6 months
29.09.2023 11:30,548001,0142548372-0003,ISSUED,20860,20839.14,20.86,KZT,FASTCASH,credit,credit 12 months
29.09.2023 11:08,547954,55613320-0004,ISSUED,6125,6118.87,6.13,KZT,FASTCASH,credit,credit 12 months
29.09.2023 10:54,547933,0143168544-0002,ISSUED,30474,30443.53,30.47,KZT,EUABFIS,credit,credit 12 months
29.09.2023 10:51,547930,0142743609-0002,ISSUED,234966,234731.03,234.97,KZT,HALYK,credit,credit 36 months
29.09.2023 11:31,547922,0143396879-0003,REFUNDED,-138924,-138785.08,-138.92,KZT,HALYK,credit,credit 12 months
29.09.2023 10:47,547922,0143396879-0003,ISSUED,138924,138785.08,138.92,KZT,HALYK,credit,credit 12 months
29.09.2023 10:29,547896,0143394598-0003,ISSUED,15659,15643.34,15.66,KZT,FASTCASH,credit,credit 12 months
29.09.2023 9:46,547837,0140464346-0016,ISSUED,9748,9738.25,9.75,KZT,EUABFIS,credit,credit 3 months
29.09.2023 8:43,547790,0109558236-0008,ISSUED,35587,35551.41,35.59,KZT,EUABFIS,credit,credit 12 months
29.09.2023 8:42,547788,0136586104-0003,ISSUED,12788,12775.21,12.79,KZT,FASTCASH,credit,credit 12 months
29.09.2023 8:26,547777,0136203474-0001,ISSUED,33461,33427.54,33.46,KZT,EUABFIS,credit,credit 6 months
29.09.2023 8:10,547767,0127285921-0003,ISSUED,113676,113562.32,113.68,KZT,FASTCASH,credit,credit 24 months
29.09.2023 8:06,547766,0143367214-0004,ISSUED,9526,9516.47,9.53,KZT,FASTCASH,credit,credit 12 months
29.09.2023 7:27,547757,0125829310-0015,ISSUED,20333,20312.67,20.33,KZT,FASTCASH,credit,credit 12 months
29.09.2023 4:30,547735,0142877040-0002,REFUNDED,-31693,-31661.31,-31.69,KZT,HALYK,credit,credit 6 months
29.09.2023 4:20,547735,0142877040-0002,ISSUED,31693,31661.31,31.69,KZT,HALYK,credit,credit 6 months
29.09.2023 1:50,547698,0143376828-0001,ISSUED,9493,9483.51,9.49,KZT,EUABFIS,credit,credit 3 months
29.09.2023 0:44,547666,0142901181-0006,ISSUED,20947,20926.05,20.95,KZT,EUABFIS,credit,credit 3 months
29.09.2023 0:02,547622,0143291444-0002,ISSUED,54132,54077.87,54.13,KZT,HALYK,credit,credit 36 months
29.09.2023 11:37,547491,46550653-0011,REFUNDED,-471594,-471122.41,-471.59,KZT,HALYK,credit,credit 36 months
29.09.2023 20:57,545537,0143245941-0001,REFUNDED,-247512,-247264.49,-247.51,KZT,EUABFIS,credit,credit 24 months
29.09.2023 18:26,545458,0138743180-0005,REFUNDED,-52295,-52242.7,-52.3,KZT,HALYK,credit,credit 36 months
29.09.2023 18:27,545345,48364010-0004,REFUNDED,-69105,-69035.89,-69.11,KZT,EUABFIS,credit,credit 6 months
29.09.2023 18:25,544764,0126790058-0004,REFUNDED,-69559,-69489.44,-69.56,KZT,HALYK,credit,credit 36 months
29.09.2023 18:28,541889,0141681073-0010,REFUNDED,-20258,-20237.74,-20.26,KZT,HALYK,credit,credit 12 months
29.09.2023 19:36,537437,0141419119-0013,REFUNDED,-33669,-33635.33,-33.67,KZT,EUABFIS,credit,credit 3 months
29.09.2023 14:50,536537,0142810206-0001,REFUNDED,-155258,-155102.74,-155.26,KZT,EUABFIS,credit,credit 6 months
29.09.2023 21:13,536481,0131272470-0006,REFUNDED,-22282,-22259.72,-22.28,KZT,EUABFIS,credit,credit 6 months
29.09.2023 18:27,528797,0141787762-0001,REFUNDED,-58844,-58785.16,-58.84,KZT,EUABFIS,credit,credit 6 months
29.09.2023 15:12,523948,0141704309-0004,REFUNDED,-19772,-19752.23,-19.77,KZT,HALYK,credit,credit 6 months
