TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
25.10.2023 13:01,592795,0143829719-0005,REFUNDED,-138338.0,-138199.66,-138.34,KZT,FASTCASH,credit,credit 24 months
25.10.2023 13:08,594357,0145484003-0001,REFUNDED,-12653.0,-12640.35,-12.65,KZT,EUABFIS,credit,credit 12 months
25.10.2023 00:00,596609,0145595810-0002,ISSUED,19211.0,19191.79,19.21,KZT,EUABFIS,credit,credit 24 months
25.10.2023 00:23,596637,0144632753-0017,ISSUED,21423.0,21401.58,21.42,KZT,HALYK,credit,credit 6 months
25.10.2023 01:14,596697,0143945478-0002,ISSUED,16449.0,16432.55,16.45,KZT,FASTCASH,credit,credit 12 months
25.10.2023 06:55,596810,0143640749-0038,ISSUED,12328.0,12315.67,12.33,KZT,HALYK,credit,credit 6 months
25.10.2023 08:38,596834,0143640749-0039,ISSUED,15339.0,15323.66,15.34,KZT,HALYK,credit,credit 6 months
25.10.2023 08:40,596840,0144907314-0008,ISSUED,26252.0,26225.75,26.25,KZT,FASTCASH,credit,credit 12 months
25.10.2023 09:51,596880,0137786460-0010,ISSUED,17151.0,17133.85,17.15,KZT,EUABFIS,credit,credit 12 months
25.10.2023 10:07,596895,0145458655-0007,ISSUED,32625.0,32592.37,32.63,KZT,HALYK,credit,credit 6 months
25.10.2023 10:13,596900,0142865371-0008,ISSUED,13247.0,13233.75,13.25,KZT,EUABFIS,credit,credit 12 months
25.10.2023 11:44,596989,0142586797-0001,REFUNDED,-8529.0,-8520.47,-8.53,KZT,FASTCASH,credit,credit 12 months
25.10.2023 11:24,596989,0142586797-0001,ISSUED,8529.0,8520.47,8.53,KZT,FASTCASH,credit,credit 12 months
25.10.2023 11:53,597029,0141509720-0013,ISSUED,16840.0,16823.16,16.84,KZT,EUABFIS,credit,credit 24 months
25.10.2023 12:19,597076,0142081149-0012,ISSUED,14356.0,14341.64,14.36,KZT,FASTCASH,credit,credit 12 months
25.10.2023 12:21,597081,58883137-0003,ISSUED,53874.0,53820.13,53.87,KZT,HALYK,credit,credit 36 months
25.10.2023 12:26,597088,65087542-0002,ISSUED,5367.0,5361.63,5.37,KZT,FASTCASH,credit,credit 12 months
25.10.2023 13:28,597199,0102868215-0001,ISSUED,25745.0,25719.25,25.75,KZT,FASTCASH,credit,credit 12 months
25.10.2023 13:32,597206,0144794974-0003,ISSUED,36399.0,36362.6,36.4,KZT,EUABFIS,credit,credit 24 months
25.10.2023 13:49,597236,0126678252-0030,ISSUED,11616.0,11604.38,11.62,KZT,EUABFIS,credit,credit 12 months
25.10.2023 14:19,597296,82621300-0009,ISSUED,69289.0,69219.71,69.29,KZT,HALYK,credit,credit 6 months
25.10.2023 14:33,597323,0145246643-0010,ISSUED,637328.0,636690.67,637.33,KZT,EUABFIS,credit,credit 36 months
25.10.2023 15:00,597403,72241125-0015,ISSUED,18989.0,18970.01,18.99,KZT,FASTCASH,credit,credit 12 months
25.10.2023 15:00,597405,0143717077-0017,ISSUED,34307.0,34272.69,34.31,KZT,FASTCASH,credit,credit 12 months
25.10.2023 15:10,597423,0145340436-0008,ISSUED,21688.0,21666.31,21.69,KZT,EUABFIS,credit,credit 12 months
25.10.2023 15:14,597433,0144806120-0003,ISSUED,23692.0,23668.31,23.69,KZT,HALYK,credit,credit 6 months
25.10.2023 15:23,597455,0145649585-0001,ISSUED,11926.0,11914.07,11.93,KZT,EUABFIS,credit,credit 12 months
25.10.2023 15:25,597459,0141242069-0003,ISSUED,68996.0,68927.0,69.0,KZT,EUABFIS,credit,credit 24 months
25.10.2023 15:36,597495,0145251211-0011,ISSUED,29862.0,29832.14,29.86,KZT,FASTCASH,credit,credit 12 months
25.10.2023 15:50,597523,0145637931-0003,ISSUED,16454.0,16437.55,16.45,KZT,EUABFIS,credit,credit 12 months
25.10.2023 16:05,597565,0145062982-0004,ISSUED,19449.0,19429.55,19.45,KZT,EUABFIS,credit,credit 12 months
25.10.2023 18:19,597565,0145062982-0004,REFUNDED,-19449.0,-19429.55,-19.45,KZT,EUABFIS,credit,credit 12 months
25.10.2023 16:05,597566,0145610672-0004,ISSUED,60031.0,59970.97,60.03,KZT,FASTCASH,credit,credit 12 months
25.10.2023 16:10,597578,0145600139-0006,ISSUED,15851.0,15835.15,15.85,KZT,HALYK,credit,credit 6 months
25.10.2023 16:12,597584,0140007093-0021,ISSUED,111622.0,111510.38,111.62,KZT,FASTCASH,credit,credit 12 months
25.10.2023 16:27,597614,64063625-0003,ISSUED,40058.0,40017.94,40.06,KZT,FASTCASH,credit,credit 12 months
25.10.2023 17:02,597682,0112245552-0029,ISSUED,41677.0,41635.32,41.68,KZT,HALYK,credit,credit 12 months
25.10.2023 17:42,597749,0143640749-0041,ISSUED,43331.0,43287.67,43.33,KZT,HALYK,credit,credit 12 months
25.10.2023 18:10,597795,0141729997-0021,ISSUED,36142.0,36105.86,36.14,KZT,HALYK,credit,credit 6 months
25.10.2023 18:14,597799,43857045-0003,ISSUED,74409.0,74334.59,74.41,KZT,EUABFIS,credit,credit 24 months
25.10.2023 18:39,597831,0142265529-0003,ISSUED,33205.0,33171.79,33.21,KZT,EUABFIS,credit,credit 12 months
25.10.2023 18:47,597850,0145667671-0001,ISSUED,47625.0,47577.37,47.63,KZT,HALYK,credit,credit 6 months
25.10.2023 19:02,597874,0145651505-0002,ISSUED,47696.0,47648.3,47.7,KZT,EUABFIS,credit,credit 12 months
25.10.2023 19:26,597919,0141176460-0006,ISSUED,29717.0,29687.28,29.72,KZT,FASTCASH,credit,credit 12 months
25.10.2023 19:30,597929,59481430-0027,ISSUED,150684.0,150533.32,150.68,KZT,EUABFIS,credit,credit 24 months
25.10.2023 19:33,597933,0145666324-0002,ISSUED,24222.0,24197.78,24.22,KZT,FASTCASH,credit,credit 12 months
25.10.2023 19:40,597942,0144400480-0003,ISSUED,56567.0,56510.43,56.57,KZT,EUABFIS,credit,credit 24 months
25.10.2023 19:56,597959,0140346010-0003,ISSUED,48701.0,48652.3,48.7,KZT,EUABFIS,credit,credit 24 months
25.10.2023 20:04,597973,0135413815-0007,ISSUED,23217.0,23193.78,23.22,KZT,EUABFIS,credit,credit 12 months
25.10.2023 20:22,597997,0142880491-0037,ISSUED,7923.0,7915.08,7.92,KZT,EUABFIS,credit,credit 24 months
25.10.2023 20:26,598004,55388925-0002,ISSUED,34851.0,34816.15,34.85,KZT,EUABFIS,credit,credit 12 months
25.10.2023 20:36,598016,98319265-0034,ISSUED,25072.0,25046.93,25.07,KZT,HALYK,credit,credit 6 months
25.10.2023 20:42,598023,0144837805-0003,ISSUED,12618.0,12605.38,12.62,KZT,EUABFIS,credit,credit 12 months
25.10.2023 21:05,598055,0136908623-0009,ISSUED,11657.0,11645.34,11.66,KZT,EUABFIS,credit,credit 12 months
25.10.2023 21:07,598061,0145679970-0001,ISSUED,38072.0,38033.93,38.07,KZT,HALYK,credit,credit 6 months
25.10.2023 21:35,598104,92807254-0006,ISSUED,172031.0,171858.97,172.03,KZT,FASTCASH,credit,credit 12 months
25.10.2023 21:37,598108,0140730708-0005,ISSUED,16532.0,16515.47,16.53,KZT,EUABFIS,credit,credit 24 months
25.10.2023 21:39,598112,98319265-0035,ISSUED,14102.0,14087.9,14.1,KZT,HALYK,credit,credit 6 months
25.10.2023 21:49,598121,0132538053-0020,ISSUED,29764.0,29734.24,29.76,KZT,FASTCASH,credit,credit 12 months
25.10.2023 21:51,598127,0144798937-0005,ISSUED,17356.0,17338.64,17.36,KZT,EUABFIS,credit,credit 12 months
25.10.2023 21:56,598137,0141681073-0037,ISSUED,12379.0,12366.62,12.38,KZT,HALYK,credit,credit 6 months
25.10.2023 21:58,598143,85483775-0001,ISSUED,10832.0,10821.17,10.83,KZT,HALYK,credit,credit 6 months
25.10.2023 22:08,598159,0139466399-0003,ISSUED,10177.0,10166.82,10.18,KZT,EUABFIS,credit,credit 24 months
25.10.2023 22:12,598163,0144215084-0001,ISSUED,15547.0,15531.45,15.55,KZT,EUABFIS,credit,credit 24 months
25.10.2023 22:17,598170,0145685658-0002,ISSUED,31565.0,31533.43,31.57,KZT,EUABFIS,credit,credit 12 months
25.10.2023 22:18,598172,71449719-0007,ISSUED,15646.0,15630.35,15.65,KZT,FASTCASH,credit,credit 24 months
25.10.2023 22:21,598179,56331128-0002,ISSUED,23071.0,23047.93,23.07,KZT,EUABFIS,credit,credit 12 months
25.10.2023 22:30,598192,0145397974-0010,ISSUED,122772.0,122649.23,122.77,KZT,HALYK,credit,credit 48 months
25.10.2023 22:41,598204,0145687891-0001,ISSUED,20338.0,20317.66,20.34,KZT,HALYK,credit,credit 6 months
25.10.2023 22:52,598226,0141715894-0003,ISSUED,7525.0,7517.47,7.53,KZT,FASTCASH,credit,credit 12 months
25.10.2023 23:08,598226,0141715894-0003,REFUNDED,-7525.0,-7517.47,-7.53,KZT,FASTCASH,credit,credit 12 months
25.10.2023 23:03,598241,0126424722-0009,ISSUED,20828.0,20807.17,20.83,KZT,FASTCASH,credit,credit 12 months
25.10.2023 23:18,598262,0145690878-0001,ISSUED,12179.0,12166.82,12.18,KZT,FASTCASH,credit,credit 12 months
