TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
15.10.2023 16:29,577885,0140446202-0001,ISSUED,18235.0,18216.76,18.24,KZT,EUABFIS,credit,credit 3 months
15.10.2023 16:38,577912,0144634683-0005,ISSUED,37829.0,37791.17,37.83,KZT,EUABFIS,credit,credit 12 months
15.10.2023 16:40,577917,78539394-0002,ISSUED,13556.0,13542.44,13.56,KZT,FASTCASH,credit,credit 12 months
15.10.2023 17:03,577963,0144842727-0002,ISSUED,5268.0,5262.73,5.27,KZT,FASTCASH,credit,credit 12 months
15.10.2023 17:17,577994,0144270225-0004,ISSUED,18238.0,18219.76,18.24,KZT,EUABFIS,credit,credit 6 months
15.10.2023 17:30,578017,0140447100-0018,ISSUED,41627.0,41585.37,41.63,KZT,EUABFIS,credit,credit 36 months
15.10.2023 17:50,578062,0139788425-0005,ISSUED,17108.0,17090.89,17.11,KZT,EUABFIS,credit,credit 6 months
15.10.2023 18:16,578110,0139912498-0017,ISSUED,30657.0,30626.34,30.66,KZT,HALYK,credit,credit 6 months
15.10.2023 18:18,578116,0144848866-0001,ISSUED,44049.0,44004.95,44.05,KZT,EUABFIS,credit,credit 9 months
15.10.2023 18:48,578160,0144152655-0002,ISSUED,14963.0,14948.04,14.96,KZT,EUABFIS,credit,credit 3 months
15.10.2023 18:51,578167,0142082909-0003,ISSUED,21675.0,21653.32,21.68,KZT,EUABFIS,credit,credit 3 months
15.10.2023 19:02,578188,0144087644-0002,ISSUED,33329.0,33295.67,33.33,KZT,EUABFIS,credit,credit 9 months
15.10.2023 19:59,578290,0140765377-0002,ISSUED,15468.0,15452.53,15.47,KZT,FASTCASH,credit,credit 12 months
15.10.2023 20:51,578334,0144787005-0002,REFUNDED,-158555.0,-158396.44,-158.56,KZT,EUABFIS,credit,credit 24 months
15.10.2023 20:29,578334,0144787005-0002,ISSUED,158555.0,158396.44,158.56,KZT,EUABFIS,credit,credit 24 months
15.10.2023 20:56,578368,0143958097-0003,ISSUED,27127.0,27099.87,27.13,KZT,EUABFIS,credit,credit 6 months
15.10.2023 21:40,578442,0143958097-0004,ISSUED,76002.0,75926.0,76.0,KZT,EUABFIS,credit,credit 9 months
15.10.2023 22:47,578538,0144860317-0001,ISSUED,18615.0,18596.38,18.62,KZT,FASTCASH,credit,credit 12 months
15.10.2023 22:51,578545,0144863089-0003,ISSUED,16933.0,16916.07,16.93,KZT,FASTCASH,credit,credit 12 months
15.10.2023 23:20,578580,0141279987-0002,ISSUED,23744.0,23720.26,23.74,KZT,EUABFIS,credit,credit 6 months
15.10.2023 23:21,578582,0142549858-0017,ISSUED,67845.0,67777.15,67.85,KZT,FASTCASH,credit,credit 12 months
15.10.2023 23:24,578585,0142800571-0004,ISSUED,47122.0,47074.88,47.12,KZT,HALYK,credit,credit 6 months
15.10.2023 23:37,578611,89760878-0002,ISSUED,38523.0,38484.48,38.52,KZT,EUABFIS,credit,credit 12 months
15.10.2023 23:45,578628,0144863272-0008,ISSUED,33169.0,33135.83,33.17,KZT,EUABFIS,credit,credit 9 months
15.10.2023 23:52,578642,0144863272-0009,ISSUED,30315.0,30284.68,30.32,KZT,EUABFIS,credit,credit 9 months
