TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
11.10.2023 08:50,560273,0141056406-0002,REFUNDED,-18560.0,-18541.44,-18.56,KZT,FASTCASH,credit,credit 12 months
11.10.2023 18:50,561801,92799995-0013,REFUNDED,-81059.0,-80977.94,-81.06,KZT,HALYK,credit,credit 36 months
11.10.2023 18:52,561818,92799995-0014,REFUNDED,-59680.0,-59620.32,-59.68,KZT,HALYK,credit,credit 36 months
11.10.2023 00:09,569145,0141413339-0003,ISSUED,9128.0,9118.87,9.13,KZT,FASTCASH,credit,credit 12 months
11.10.2023 00:28,569171,0141868660-0003,ISSUED,13233.0,13219.77,13.23,KZT,HALYK,credit,credit 6 months
11.10.2023 01:47,569225,0144465818-0001,REFUNDED,-33154.0,-33120.85,-33.15,KZT,FASTCASH,credit,credit 12 months
11.10.2023 01:39,569225,0144465818-0001,ISSUED,33154.0,33120.85,33.15,KZT,FASTCASH,credit,credit 12 months
11.10.2023 10:21,569464,0129487378-0023,ISSUED,13113.0,13099.89,13.11,KZT,HALYK,credit,credit 6 months
11.10.2023 11:29,569592,35137893-0013,ISSUED,16912.0,16895.09,16.91,KZT,FASTCASH,credit,credit 12 months
11.10.2023 12:18,569724,0142585568-0004,ISSUED,139145.0,139005.85,139.15,KZT,HALYK,credit,credit 36 months
11.10.2023 13:18,569842,0144253838-0001,ISSUED,162388.0,162225.61,162.39,KZT,FASTCASH,credit,credit 12 months
11.10.2023 13:24,569855,0138925958-0021,ISSUED,74861.0,74786.14,74.86,KZT,HALYK,credit,credit 24 months
11.10.2023 13:40,569886,0144135159-0005,ISSUED,9853.0,9843.15,9.85,KZT,FASTCASH,credit,credit 12 months
11.10.2023 14:08,569955,0138720250-0007,ISSUED,40780.0,40739.22,40.78,KZT,FASTCASH,credit,credit 12 months
11.10.2023 14:39,570030,0144500490-0001,ISSUED,29358.0,29328.64,29.36,KZT,HALYK,credit,credit 6 months
11.10.2023 14:45,570043,0143353880-0005,ISSUED,189798.0,189608.2,189.8,KZT,HALYK,credit,credit 36 months
11.10.2023 15:26,570144,0144452498-0002,ISSUED,162962.0,162799.04,162.96,KZT,HALYK,credit,credit 36 months
11.10.2023 16:18,570268,0136133364-0004,ISSUED,48542.0,48493.46,48.54,KZT,HALYK,credit,credit 12 months
11.10.2023 17:28,570441,98525684-0008,ISSUED,63387.0,63323.61,63.39,KZT,FASTCASH,credit,credit 12 months
11.10.2023 17:45,570490,0103195544-0003,ISSUED,190928.0,190737.07,190.93,KZT,HALYK,credit,credit 6 months
11.10.2023 18:39,570581,0142062114-0008,ISSUED,31468.0,31436.53,31.47,KZT,FASTCASH,credit,credit 12 months
11.10.2023 18:48,570609,0144523973-0001,ISSUED,32123.0,32090.88,32.12,KZT,FASTCASH,credit,credit 12 months
11.10.2023 19:13,570652,0142867483-0004,ISSUED,10358.0,10347.64,10.36,KZT,FASTCASH,credit,credit 12 months
11.10.2023 19:38,570692,0144529501-0001,ISSUED,62282.0,62219.72,62.28,KZT,HALYK,credit,credit 36 months
11.10.2023 20:02,570730,0141529183-0018,ISSUED,15758.0,15742.24,15.76,KZT,HALYK,credit,credit 6 months
11.10.2023 21:38,570869,91107795-0001,ISSUED,82529.0,82446.47,82.53,KZT,FASTCASH,credit,credit 24 months
11.10.2023 22:13,570915,0144539060-0002,ISSUED,324603.0,324278.4,324.6,KZT,FASTCASH,credit,credit 12 months
11.10.2023 22:27,570941,0143918313-0009,ISSUED,47779.0,47731.22,47.78,KZT,HALYK,credit,credit 12 months
11.10.2023 22:28,570943,0144491235-0001,ISSUED,76152.0,76075.85,76.15,KZT,HALYK,credit,credit 36 months
11.10.2023 23:13,571001,0143363473-0003,ISSUED,30545.0,30514.45,30.55,KZT,FASTCASH,credit,credit 12 months
