TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
01.10.2023 23:41,552462,0141681073-0015,ISSUED,13960.0,13946.04,13.96,KZT,HALYK,credit,credit 6 months
01.10.2023 23:32,552451,0123269271-0010,ISSUED,16994.0,16977.01,16.99,KZT,FASTCASH,credit,credit 12 months
01.10.2023 22:54,552413,0143279782-0013,ISSUED,50158.0,50107.84,50.16,KZT,HALYK,credit,credit 36 months
01.10.2023 22:39,552392,0143599778-0002,ISSUED,34353.0,34318.65,34.35,KZT,FASTCASH,credit,credit 12 months
01.10.2023 22:17,552366,0143051925-0006,ISSUED,11083.0,11071.92,11.08,KZT,FASTCASH,credit,credit 12 months
01.10.2023 22:16,552364,0136775541-0028,ISSUED,52875.0,52822.12,52.88,KZT,HALYK,credit,credit 36 months
01.10.2023 22:09,552355,0135506371-0005,ISSUED,30780.0,30749.22,30.78,KZT,EUABFIS,credit,credit 3 months
01.10.2023 22:04,552350,0142901181-0008,ISSUED,38313.0,38274.69,38.31,KZT,EUABFIS,credit,credit 6 months
01.10.2023 22:00,552345,0143595603-0001,ISSUED,5348.0,5342.65,5.35,KZT,FASTCASH,credit,credit 12 months
01.10.2023 22:00,552344,0136775541-0027,ISSUED,73506.0,73432.49,73.51,KZT,HALYK,credit,credit 36 months
01.10.2023 21:40,552322,0140385270-0005,ISSUED,85434.0,85348.57,85.43,KZT,HALYK,credit,credit 12 months
01.10.2023 21:40,552320,0113934577-0001,ISSUED,16414.0,16397.59,16.41,KZT,EUABFIS,credit,credit 3 months
01.10.2023 21:27,552309,0143143743-0013,ISSUED,68597.0,68528.4,68.6,KZT,FASTCASH,credit,credit 12 months
01.10.2023 21:23,552304,0142835124-0013,ISSUED,119423.0,119303.58,119.42,KZT,HALYK,credit,credit 12 months
01.10.2023 21:20,552296,0143532074-0004,ISSUED,8618.0,8609.38,8.62,KZT,EUABFIS,credit,credit 3 months
01.10.2023 21:18,552290,0142370221-0001,ISSUED,11767.0,11755.23,11.77,KZT,EUABFIS,credit,credit 3 months
01.10.2023 21:01,552272,0127029219-0007,ISSUED,26248.0,26221.75,26.25,KZT,EUABFIS,credit,credit 6 months
01.10.2023 20:54,552265,0143432064-0003,ISSUED,6648.0,6641.35,6.65,KZT,FASTCASH,credit,credit 12 months
01.10.2023 20:27,552237,0136399090-0003,ISSUED,47011.0,46963.99,47.01,KZT,EUABFIS,credit,credit 6 months
01.10.2023 20:25,552234,0142105035-0007,ISSUED,74645.0,74570.35,74.65,KZT,FASTCASH,credit,credit 12 months
01.10.2023 20:09,552212,0136476823-0016,ISSUED,5780.0,5774.22,5.78,KZT,FASTCASH,credit,credit 12 months
01.10.2023 19:48,552177,0132249479-0010,ISSUED,44086.0,44041.91,44.09,KZT,EUABFIS,credit,credit 3 months
01.10.2023 19:39,552158,0142359043-0003,ISSUED,25121.0,25095.88,25.12,KZT,EUABFIS,credit,credit 6 months
