TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
06.11.2023 17:16,595044,0129521287-0109,REFUNDED,-9122.0,-9112.88,-9.12,KZT,EUABFIS,credit,credit 12 months
06.11.2023 17:09,596287,0145589718-0001,REFUNDED,-13907.0,-13893.09,-13.91,KZT,EUABFIS,credit,credit 12 months
05.11.2023 23:56,621736,86336685-0004,ISSUED,13592.0,13578.41,13.59,KZT,FASTCASH,credit,credit 12 months
06.11.2023 00:35,621820,56121731-0003,ISSUED,60380.0,60319.62,60.38,KZT,EUABFIS,credit,credit 12 months
06.11.2023 01:13,621875,88872032-0001,ISSUED,102890.0,102787.11,102.89,KZT,FASTCASH,credit,credit 12 months
06.11.2023 03:05,621962,75452782-0001,ISSUED,28585.0,28556.41,28.59,KZT,HALYK,credit,credit 6 months
06.11.2023 03:34,621974,0146611992-0001,ISSUED,8525.0,8516.47,8.53,KZT,FASTCASH,credit,credit 12 months
06.11.2023 05:33,622001,0146074445-0003,ISSUED,30464.0,30433.54,30.46,KZT,HALYK,credit,credit 6 months
06.11.2023 06:11,622003,0143465625-0003,ISSUED,30129.0,30098.87,30.13,KZT,HALYK,credit,credit 6 months
06.11.2023 09:39,622087,89007262-0001,ISSUED,29833.0,29803.17,29.83,KZT,EUABFIS,credit,credit 24 months
06.11.2023 09:42,622090,98956106-0028,ISSUED,9474.0,9464.53,9.47,KZT,EUABFIS,credit,credit 12 months
06.11.2023 09:45,622093,52422356-0008,ISSUED,114211.0,114096.79,114.21,KZT,FASTCASH,credit,credit 12 months
06.11.2023 09:59,622107,0140516373-0010,ISSUED,181934.0,181752.07,181.93,KZT,FASTCASH,credit,credit 12 months
06.11.2023 10:17,622126,0125475397-0010,ISSUED,62804.0,62741.2,62.8,KZT,FASTCASH,credit,credit 12 months
06.11.2023 10:31,622149,0137947937-0010,ISSUED,14690.0,14675.31,14.69,KZT,EUABFIS,credit,credit 24 months
06.11.2023 10:34,622153,0145456241-0005,ISSUED,30697.0,30666.3,30.7,KZT,FASTCASH,credit,credit 12 months
06.11.2023 10:36,622161,0145938133-0004,ISSUED,19547.0,19527.45,19.55,KZT,EUABFIS,credit,credit 12 months
06.11.2023 11:11,622161,0145938133-0004,REFUNDED,-19547.0,-19527.45,-19.55,KZT,EUABFIS,credit,credit 12 months
06.11.2023 11:00,622197,91044688-0011,ISSUED,58711.0,58652.29,58.71,KZT,FASTCASH,credit,credit 12 months
06.11.2023 11:07,622211,0146621782-0003,ISSUED,76417.0,76340.58,76.42,KZT,FASTCASH,credit,credit 12 months
06.11.2023 11:29,622269,0145470920-0006,ISSUED,33262.0,33228.74,33.26,KZT,EUABFIS,credit,credit 12 months
06.11.2023 12:27,622269,0145470920-0006,REFUNDED,-33262.0,-33228.74,-33.26,KZT,EUABFIS,credit,credit 12 months
06.11.2023 11:37,622284,26080548-0031,ISSUED,8984.0,8975.02,8.98,KZT,EUABFIS,credit,credit 12 months
06.11.2023 11:40,622290,0146626293-0002,ISSUED,11691.0,11679.31,11.69,KZT,HALYK,credit,credit 6 months
06.11.2023 11:52,622320,0146200193-0001,ISSUED,137174.0,137036.83,137.17,KZT,EUABFIS,credit,credit 24 months
06.11.2023 11:53,622323,0146289695-0005,ISSUED,94763.0,94668.24,94.76,KZT,FASTCASH,credit,credit 12 months
06.11.2023 12:12,622374,0146534659-0004,ISSUED,283502.0,283218.5,283.5,KZT,EUABFIS,credit,credit 24 months
06.11.2023 12:15,622386,0145126712-0011,ISSUED,90088.0,89997.91,90.09,KZT,HALYK,credit,credit 6 months
06.11.2023 12:21,622398,0131933361-0028,ISSUED,46746.0,46699.25,46.75,KZT,EUABFIS,credit,credit 24 months
06.11.2023 12:51,622457,0144403087-0003,ISSUED,32858.0,32825.14,32.86,KZT,EUABFIS,credit,credit 24 months
06.11.2023 13:05,622495,0145923543-0008,ISSUED,55030.0,54974.97,55.03,KZT,FASTCASH,credit,credit 12 months
06.11.2023 13:30,622549,0146194082-0003,ISSUED,16824.0,16807.18,16.82,KZT,EUABFIS,credit,credit 24 months
06.11.2023 13:33,622559,0132571114-0003,ISSUED,37080.0,37042.92,37.08,KZT,FASTCASH,credit,credit 12 months
06.11.2023 14:09,622559,0132571114-0003,REFUNDED,-37080.0,-37042.92,-37.08,KZT,FASTCASH,credit,credit 12 months
06.11.2023 13:33,622560,55320457-0005,ISSUED,10557.0,10546.44,10.56,KZT,EUABFIS,credit,credit 24 months
