TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
30.09.2023 22:58,550974,0142960459-0008,ISSUED,41207,41165.79,41.21,KZT,HALYK,credit,credit 12 months
30.09.2023 22:41,550952,0137502558-0001,ISSUED,233375,233141.62,233.38,KZT,HALYK,credit,credit 36 months
30.09.2023 22:33,550945,0142960459-0007,ISSUED,33667,33633.33,33.67,KZT,HALYK,credit,credit 12 months
30.09.2023 21:57,550913,0135055030-0003,ISSUED,8456,8447.54,8.46,KZT,EUABFIS,credit,credit 6 months
30.09.2023 21:34,550880,0142399140-0005,ISSUED,27494,27466.51,27.49,KZT,HALYK,credit,credit 6 months
30.09.2023 21:33,550878,0140891388-0002,ISSUED,13525,13511.47,13.53,KZT,HALYK,credit,credit 6 months
30.09.2023 21:46,550872,0141313853-0001,REFUNDED,-175780,-175604.22,-175.78,KZT,FASTCASH,credit,credit 24 months
30.09.2023 21:29,550872,0141313853-0001,ISSUED,175780,175604.22,175.78,KZT,FASTCASH,credit,credit 24 months
30.09.2023 21:28,550871,0140925079-0003,ISSUED,22725,22702.27,22.73,KZT,HALYK,credit,credit 12 months
30.09.2023 21:23,550860,0143495157-0003,ISSUED,15608,15592.39,15.61,KZT,EUABFIS,credit,credit 3 months
30.09.2023 20:50,550826,59381772-0005,ISSUED,12190,12177.81,12.19,KZT,HALYK,credit,credit 6 months
30.09.2023 18:38,550640,0143480264-0003,ISSUED,65757,65691.24,65.76,KZT,HALYK,credit,credit 36 months
30.09.2023 18:29,550628,0143306796-0002,ISSUED,16967,16950.03,16.97,KZT,EUABFIS,credit,credit 3 months
30.09.2023 18:21,550614,0143276695-0004,ISSUED,47153,47105.85,47.15,KZT,EUABFIS,credit,credit 6 months
30.09.2023 17:44,550525,0143502744-0001,ISSUED,32304,32271.7,32.3,KZT,HALYK,credit,credit 6 months
30.09.2023 17:41,550520,0143480264-0002,ISSUED,65757,65691.24,65.76,KZT,HALYK,credit,credit 36 months
30.09.2023 17:21,550479,0142895068-0002,ISSUED,36193,36156.81,36.19,KZT,EUABFIS,credit,credit 3 months
30.09.2023 17:07,550445,0141893399-0017,ISSUED,10409,10398.59,10.41,KZT,EUABFIS,credit,credit 3 months
30.09.2023 16:38,550395,0141681073-0013,ISSUED,23524,23500.48,23.52,KZT,HALYK,credit,credit 12 months
30.09.2023 16:29,550381,0142101134-0014,ISSUED,7798,7790.2,7.8,KZT,EUABFIS,credit,credit 3 months
30.09.2023 16:29,550380,0139231564-0003,ISSUED,25983,25957.02,25.98,KZT,EUABFIS,credit,credit 12 months
30.09.2023 15:51,550300,0141960443-0004,ISSUED,10777,10766.22,10.78,KZT,HALYK,credit,credit 6 months
30.09.2023 15:26,550241,0133186045-0003,ISSUED,25120,25094.88,25.12,KZT,FASTCASH,credit,credit 12 months
30.09.2023 15:13,550212,0135054100-0004,ISSUED,14725,14710.27,14.73,KZT,FASTCASH,credit,credit 12 months
30.09.2023 14:49,550148,0142100478-0010,ISSUED,42304,42261.7,42.3,KZT,HALYK,credit,credit 6 months
30.09.2023 14:44,550135,0139489308-0006,ISSUED,11983,11971.02,11.98,KZT,EUABFIS,credit,credit 3 months
30.09.2023 14:35,550111,0142890151-0002,ISSUED,30298,30267.7,30.3,KZT,EUABFIS,credit,credit 3 months
30.09.2023 14:27,550085,91040948-0014,ISSUED,32745,32712.25,32.75,KZT,FASTCASH,credit,credit 12 months
30.09.2023 14:22,550070,59381772-0003,ISSUED,15158,15142.84,15.16,KZT,HALYK,credit,credit 6 months
30.09.2023 14:17,550061,0142109126-0004,ISSUED,16490,16473.51,16.49,KZT,FASTCASH,credit,credit 12 months
30.09.2023 13:19,549950,0143231564-0004,ISSUED,79174,79094.83,79.17,KZT,HALYK,credit,credit 60 months
30.09.2023 12:59,549913,0141969451-0002,ISSUED,17523,17505.48,17.52,KZT,FASTCASH,credit,credit 12 months
30.09.2023 12:50,549891,0141233390-0011,ISSUED,99156,99056.84,99.16,KZT,HALYK,credit,credit 36 months
30.09.2023 14:19,549840,59381772-0002,REFUNDED,-17658,-17640.34,-17.66,KZT,HALYK,credit,credit 6 months
30.09.2023 12:31,549840,59381772-0002,ISSUED,17658,17640.34,17.66,KZT,HALYK,credit,credit 6 months
30.09.2023 12:16,549815,0142865337-0033,ISSUED,12821,12808.18,12.82,KZT,HALYK,credit,credit 6 months
30.09.2023 12:09,549805,0140301241-0005,ISSUED,20267,20246.73,20.27,KZT,HALYK,credit,credit 6 months
30.09.2023 11:55,549776,0142960459-0006,ISSUED,10128,10117.87,10.13,KZT,HALYK,credit,credit 6 months
30.09.2023 11:43,549754,0143418466-0006,ISSUED,72058,71985.94,72.06,KZT,HALYK,credit,credit 36 months
30.09.2023 11:29,549723,0143479942-0001,ISSUED,25951,25925.05,25.95,KZT,EUABFIS,credit,credit 3 months
30.09.2023 11:25,549706,0143481722-0001,ISSUED,40468,40427.53,40.47,KZT,FASTCASH,credit,credit 12 months
30.09.2023 11:22,549698,0143458869-0004,ISSUED,140119,139978.88,140.12,KZT,HALYK,credit,credit 36 months
30.09.2023 11:11,549679,0140059660-0006,ISSUED,13607,13593.39,13.61,KZT,EUABFIS,credit,credit 24 months
30.09.2023 10:52,549654,0143422713-0012,ISSUED,117554,117436.45,117.55,KZT,EUABFIS,credit,credit 6 months
30.09.2023 10:27,549616,0138774188-0003,ISSUED,48851,48802.15,48.85,KZT,HALYK,credit,credit 6 months
30.09.2023 10:06,549596,0136644093-0001,ISSUED,46629,46582.37,46.63,KZT,EUABFIS,credit,credit 3 months
30.09.2023 10:04,549593,0143478282-0001,ISSUED,7866,7858.13,7.87,KZT,EUABFIS,credit,credit 3 months
30.09.2023 10:02,549591,0142970466-0006,ISSUED,57739,57681.26,57.74,KZT,HALYK,credit,credit 36 months
30.09.2023 9:28,549554,51922916-0004,ISSUED,52932,52879.07,52.93,KZT,HALYK,credit,credit 36 months
30.09.2023 9:08,549545,0143475209-0005,ISSUED,62021,61958.98,62.02,KZT,HALYK,credit,credit 36 months
30.09.2023 8:57,549536,0135172180-0005,ISSUED,9173,9163.83,9.17,KZT,EUABFIS,credit,credit 3 months
30.09.2023 9:10,549528,92799995-0012,REFUNDED,-87327,-87239.67,-87.33,KZT,HALYK,credit,credit 36 months
30.09.2023 8:43,549528,92799995-0012,ISSUED,87327,87239.67,87.33,KZT,HALYK,credit,credit 36 months
30.09.2023 7:09,549515,75715492-0004,ISSUED,11968,11956.03,11.97,KZT,FASTCASH,credit,credit 12 months
30.09.2023 6:15,549505,0141219925-0003,ISSUED,14226,14211.77,14.23,KZT,EUABFIS,credit,credit 3 months
30.09.2023 1:53,549450,72241125-0002,ISSUED,36766,36729.23,36.77,KZT,HALYK,credit,credit 12 months
30.09.2023 13:21,542569,0140392258-0001,REFUNDED,-58259,-58200.74,-58.26,KZT,HALYK,credit,credit 36 months
