TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
16.09.23 00:48,526270,0139865544-0005,ISSUED,31355.0,31323.64,31.36,KZT,EUABFIS,credit,credit 6 months
16.09.23 01:30,526297,0140743350-0007,ISSUED,32606.0,32573.39,32.61,KZT,EUABFIS,credit,credit 6 months
16.09.23 07:24,526376,0139539727-0008,ISSUED,7600.0,7592.4,7.6,KZT,EUABFIS,credit,credit 3 months
16.09.23 08:49,526404,0138065212-0004,ISSUED,38038.0,37999.96,38.04,KZT,EUABFIS,credit,credit 6 months
16.09.23 09:08,525375,0142185448-0001,REFUNDED,-7956.0,-7948.04,-7.96,KZT,EUABFIS,credit,credit 3 months
16.09.23 09:13,526422,61597370-0003,ISSUED,20437.0,20416.56,20.44,KZT,EUABFIS,credit,credit 6 months
16.09.23 10:31,526476,74399575-0004,ISSUED,19922.0,19902.08,19.92,KZT,HALYK,credit,credit 6 months
16.09.23 11:32,526592,0128469257-0027,ISSUED,139853.0,139713.15,139.85,KZT,HALYK,credit,credit 36 months
16.09.23 11:40,526608,0142114018-0001,ISSUED,8579.0,8570.42,8.58,KZT,EUABFIS,credit,credit 3 months
16.09.23 11:42,526614,0142005638-0010,ISSUED,43743.0,43699.26,43.74,KZT,EUABFIS,credit,credit 9 months
16.09.23 11:52,526629,0141670306-0014,ISSUED,24063.0,24038.94,24.06,KZT,HALYK,credit,credit 6 months
16.09.23 12:03,526651,0142261281-0001,ISSUED,14892.0,14877.11,14.89,KZT,EUABFIS,credit,credit 3 months
16.09.23 12:21,526689,0139172299-0010,ISSUED,36471.0,36434.53,36.47,KZT,HALYK,credit,credit 6 months
16.09.23 13:23,526788,0133898299-0010,ISSUED,105646.0,105540.35,105.65,KZT,HALYK,credit,credit 36 months
16.09.23 13:51,526844,81152112-0007,ISSUED,11206.0,11194.79,11.21,KZT,EUABFIS,credit,credit 3 months
16.09.23 14:35,526940,84304077-0011,ISSUED,12614.0,12601.39,12.61,KZT,EUABFIS,credit,credit 3 months
16.09.23 14:39,526947,85041527-0005,ISSUED,9621.0,9611.38,9.62,KZT,EUABFIS,credit,credit 3 months
16.09.23 15:26,527050,0141687370-0012,ISSUED,14786.0,14771.21,14.79,KZT,EUABFIS,credit,credit 6 months
16.09.23 15:31,527060,0138391342-0003,ISSUED,31052.0,31020.95,31.05,KZT,EUABFIS,credit,credit 3 months
16.09.23 15:55,525701,0141578498-0007,REFUNDED,-13136.0,-13122.86,-13.14,KZT,FASTCASH,credit,credit 12 months
16.09.23 16:16,527161,0142247204-0002,ISSUED,17101.0,17083.9,17.1,KZT,EUABFIS,credit,credit 6 months
16.09.23 16:28,527183,0131651798-0003,ISSUED,25072.0,25046.93,25.07,KZT,EUABFIS,credit,credit 6 months
16.09.23 16:44,527212,0141950194-0002,ISSUED,147321.0,147173.68,147.32,KZT,FASTCASH,credit,credit 12 months
16.09.23 16:46,527216,0141937765-0002,ISSUED,64353.0,64288.65,64.35,KZT,HALYK,credit,credit 36 months
16.09.23 17:17,527266,0140026801-0002,ISSUED,39510.0,39470.49,39.51,KZT,EUABFIS,credit,credit 6 months
16.09.23 17:36,507440,87278865-0004,REFUNDED,-227073.0,-226845.93,-227.07,KZT,HALYK,credit,credit 36 months
16.09.23 17:59,527344,0142085621-0001,ISSUED,21089.0,21067.91,21.09,KZT,EUABFIS,credit,credit 3 months
16.09.23 19:26,527495,0142085621-0003,ISSUED,21089.0,21067.91,21.09,KZT,EUABFIS,credit,credit 3 months
16.09.23 19:36,527509,0133911216-0003,ISSUED,48039.0,47990.96,48.04,KZT,FASTCASH,credit,credit 12 months
16.09.23 19:48,527534,0142290344-0001,ISSUED,7656.0,7648.34,7.66,KZT,EUABFIS,credit,credit 3 months
16.09.23 20:01,527548,0142085621-0005,ISSUED,17227.0,17209.77,17.23,KZT,EUABFIS,credit,credit 3 months
16.09.23 20:48,527588,0142267239-0002,ISSUED,52706.0,52653.29,52.71,KZT,EUABFIS,credit,credit 6 months
16.09.23 21:40,527640,0138191792-0003,ISSUED,11339.0,11327.66,11.34,KZT,EUABFIS,credit,credit 3 months
16.09.23 22:09,527668,0122297787-0009,ISSUED,54296.0,54241.7,54.3,KZT,HALYK,credit,credit 24 months
16.09.23 22:23,527674,0138976840-0018,ISSUED,28532.0,28503.47,28.53,KZT,FASTCASH,credit,credit 24 months
16.09.23 22:53,527700,0142301884-0001,ISSUED,16019.0,16002.98,16.02,KZT,HALYK,credit,credit 6 months
16.09.23 23:02,527704,0142085621-0006,ISSUED,32287.0,32254.71,32.29,KZT,EUABFIS,credit,credit 6 months
16.09.23 23:22,527722,0142085621-0008,ISSUED,14081.0,14066.92,14.08,KZT,FASTCASH,credit,credit 12 months
16.09.23 23:25,527723,66244917-0003,ISSUED,24448.0,24423.55,24.45,KZT,FASTCASH,credit,credit 12 months
16.09.23 23:26,527724,0139077662-0002,ISSUED,355640.0,355284.36,355.64,KZT,FASTCASH,credit,credit 12 months
