TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
18.11.2023 18:16,650850,0141371029-0042,ISSUED,61433.0,61371.57,61.43,KZT,HALYK,credit,credit 36 months
18.11.2023 18:29,650877,0142871512-0029,ISSUED,12272.0,12259.73,12.27,KZT,FASTCASH,credit,credit 12 months
18.11.2023 18:34,650885,0143646600-0003,ISSUED,5354.0,5348.65,5.35,KZT,FASTCASH,credit,credit 12 months
18.11.2023 18:53,650919,0144826538-0003,ISSUED,175402.0,175226.6,175.4,KZT,FASTCASH,credit,credit 12 months
18.11.2023 19:03,650941,0138079141-0010,ISSUED,73277.0,73203.72,73.28,KZT,HALYK,credit,credit 36 months
18.11.2023 19:35,650995,0148001712-0001,ISSUED,29167.0,29137.83,29.17,KZT,FASTCASH,credit,credit 12 months
18.11.2023 19:39,651001,0142760578-0007,ISSUED,62068.0,62005.93,62.07,KZT,HALYK,credit,credit 36 months
18.11.2023 19:46,651016,0133458670-0008,ISSUED,215131.0,214915.87,215.13,KZT,FASTCASH,credit,credit 12 months
18.11.2023 19:49,651021,0143822776-0001,ISSUED,38644.0,38605.36,38.64,KZT,FASTCASH,credit,credit 12 months
18.11.2023 20:05,651044,0138853273-0033,ISSUED,54207.0,54152.79,54.21,KZT,HALYK,credit,credit 6 months
18.11.2023 20:09,651054,0145875940-0006,ISSUED,19037.0,19017.96,19.04,KZT,FASTCASH,credit,credit 12 months
18.11.2023 20:09,651055,0139543942-0011,ISSUED,59556.0,59496.44,59.56,KZT,HALYK,credit,credit 36 months
18.11.2023 20:27,651084,0144855837-0012,ISSUED,56051.0,55994.95,56.05,KZT,FASTCASH,credit,credit 12 months
18.11.2023 20:35,651101,0142936507-0020,ISSUED,153364.0,153210.64,153.36,KZT,HALYK,credit,credit 36 months
18.11.2023 20:47,651114,0135629579-0042,ISSUED,249525.0,249275.47,249.53,KZT,HALYK,credit,credit 48 months
18.11.2023 20:49,651120,0145678511-0010,ISSUED,15216.0,15200.78,15.22,KZT,HALYK,credit,credit 6 months
18.11.2023 21:01,651135,0147624104-0001,ISSUED,11607.0,11595.39,11.61,KZT,FASTCASH,credit,credit 12 months
18.11.2023 21:08,651143,0126860470-0018,ISSUED,96261.0,96164.74,96.26,KZT,FASTCASH,credit,credit 12 months
18.11.2023 21:22,651164,0145899786-0002,ISSUED,45517.0,45471.48,45.52,KZT,HALYK,credit,credit 12 months
18.11.2023 21:46,651164,0145899786-0002,REFUNDED,-45517.0,-45471.48,-45.52,KZT,HALYK,credit,credit 12 months
18.11.2023 21:29,651178,60877881-0010,ISSUED,21117.0,21095.88,21.12,KZT,FASTCASH,credit,credit 12 months
18.11.2023 21:50,651195,0147685992-0003,ISSUED,59790.0,59730.21,59.79,KZT,HALYK,credit,credit 36 months
18.11.2023 21:56,651199,0145942033-0002,ISSUED,50339.0,50288.66,50.34,KZT,HALYK,credit,credit 36 months
18.11.2023 22:03,651210,0144047036-0014,ISSUED,45939.0,45893.06,45.94,KZT,HALYK,credit,credit 6 months
18.11.2023 22:38,651261,83923233-0006,ISSUED,69561.0,60518.07,9042.93,KZT,HALYK,installment,installment 12 months
18.11.2023 22:46,651274,0147980433-0001,ISSUED,19670.0,19650.33,19.67,KZT,FASTCASH,credit,credit 12 months
18.11.2023 22:47,651277,64420007-0004,ISSUED,16250.0,16233.75,16.25,KZT,HALYK,credit,credit 6 months
18.11.2023 23:48,651348,0148023377-0003,ISSUED,48214.0,48165.79,48.21,KZT,HALYK,credit,credit 6 months
