TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
14.11.2023 10:37,611480,0146245123-0001,REFUNDED,-37180.0,-37142.82,-37.18,KZT,FASTCASH,credit,credit 12 months
14.11.2023 09:19,613591,0145928178-0002,REFUNDED,-19588.0,-19568.41,-19.59,KZT,FASTCASH,credit,credit 12 months
14.11.2023 14:48,615836,0146339435-0003,REFUNDED,-20867.0,-20846.13,-20.87,KZT,EUABFIS,credit,credit 12 months
14.11.2023 14:49,622386,0145126712-0011,REFUNDED,-90088.0,-89997.91,-90.09,KZT,HALYK,credit,credit 6 months
14.11.2023 13:30,623122,0133499991-0015,REFUNDED,-14567.0,-14552.43,-14.57,KZT,FASTCASH,credit,credit 12 months
14.11.2023 14:49,626531,0142213997-0003,REFUNDED,-62049.0,-61986.95,-62.05,KZT,HALYK,credit,credit 36 months
14.11.2023 00:34,635624,0146048248-0003,REFUNDED,-17643.0,-17625.36,-17.64,KZT,FASTCASH,credit,credit 12 months
14.11.2023 12:31,640524,0145911870-0003,REFUNDED,-13492.0,-13478.51,-13.49,KZT,EUABFIS,credit,credit 12 months
13.11.2023 23:57,640906,0141238262-0006,ISSUED,11268.0,11256.73,11.27,KZT,FASTCASH,credit,credit 12 months
14.11.2023 00:09,640906,0141238262-0006,REFUNDED,-11268.0,-11256.73,-11.27,KZT,FASTCASH,credit,credit 12 months
14.11.2023 00:30,640986,82892569-0007,ISSUED,6651.0,6644.35,6.65,KZT,FASTCASH,credit,credit 12 months
14.11.2023 00:34,640999,0147367660-0002,ISSUED,55920.0,55864.08,55.92,KZT,EUABFIS,credit,credit 24 months
14.11.2023 00:42,641010,0143479942-0006,ISSUED,24094.0,24069.91,24.09,KZT,EUABFIS,credit,credit 24 months
14.11.2023 01:18,641070,0141615312-0001,ISSUED,35163.0,35127.84,35.16,KZT,FASTCASH,credit,credit 12 months
