TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
26.09.2023 13:43,542602,0142302465-0003,ISSUED,10901,10890.1,10.9,KZT,HALYK,credit,credit 6 months
26.09.2023 13:31,542578,0143035034-0001,ISSUED,99813,99713.19,99.81,KZT,EUABFIS,credit,credit 12 months
26.09.2023 13:26,542569,0140392258-0001,ISSUED,58259,58200.74,58.26,KZT,HALYK,credit,credit 36 months
26.09.2023 13:26,542567,81900616-0075,ISSUED,37800,37762.2,37.8,KZT,EUABFIS,credit,credit 3 months
26.09.2023 13:25,542565,0135187387-0018,ISSUED,23915,23891.08,23.92,KZT,HALYK,credit,credit 6 months
26.09.2023 13:08,542525,0143099298-0001,ISSUED,15129,15113.87,15.13,KZT,EUABFIS,credit,credit 3 months
26.09.2023 11:51,542380,0143093163-0001,ISSUED,11492,11480.51,11.49,KZT,EUABFIS,credit,credit 3 months
26.09.2023 11:45,542372,0136290374-0013,ISSUED,39497,39457.5,39.5,KZT,EUABFIS,credit,credit 9 months
26.09.2023 16:01,542331,0128234371-0015,REFUNDED,-43520,-43476.48,-43.52,KZT,EUABFIS,credit,credit 6 months
26.09.2023 11:28,542331,0128234371-0015,ISSUED,43520,43476.48,43.52,KZT,EUABFIS,credit,credit 6 months
26.09.2023 11:13,542303,0137364726-0008,ISSUED,26741,26714.26,26.74,KZT,FASTCASH,credit,credit 12 months
26.09.2023 10:54,542269,96364068-0004,ISSUED,20934,20913.07,20.93,KZT,EUABFIS,credit,credit 6 months
26.09.2023 10:50,542266,69285143-0001,ISSUED,118856,118737.14,118.86,KZT,FASTCASH,credit,credit 12 months
26.09.2023 10:38,542248,0143091633-0001,ISSUED,9371,9361.63,9.37,KZT,EUABFIS,credit,credit 3 months
26.09.2023 10:10,542215,0141681073-0011,ISSUED,20186,20165.81,20.19,KZT,HALYK,credit,credit 6 months
26.09.2023 10:09,542212,0128234371-0014,ISSUED,50244,50193.76,50.24,KZT,EUABFIS,credit,credit 6 months
26.09.2023 10:06,542208,0142050634-0007,ISSUED,24543,24518.46,24.54,KZT,EUABFIS,credit,credit 3 months
26.09.2023 9:55,542193,0143001954-0004,ISSUED,38956,38917.04,38.96,KZT,FASTCASH,credit,credit 12 months
26.09.2023 10:03,542186,0143088826-0002,REFUNDED,-62784,-62721.22,-62.78,KZT,FASTCASH,credit,credit 12 months
26.09.2023 9:50,542186,0143088826-0002,ISSUED,62784,62721.22,62.78,KZT,FASTCASH,credit,credit 12 months
26.09.2023 8:16,542125,0123839784-0006,ISSUED,13629,13615.37,13.63,KZT,FASTCASH,credit,credit 12 months
26.09.2023 7:58,542121,0142776966-0003,ISSUED,21969,21947.03,21.97,KZT,EUABFIS,credit,credit 6 months
26.09.2023 7:08,542106,0142402836-0003,ISSUED,70806,70735.19,70.81,KZT,HALYK,credit,credit 36 months
26.09.2023 6:28,542100,0133240425-0012,ISSUED,117057,116939.94,117.06,KZT,FASTCASH,credit,credit 12 months
26.09.2023 4:26,542089,0142247475-0004,ISSUED,11461,11449.54,11.46,KZT,EUABFIS,credit,credit 6 months
26.09.2023 2:08,542042,0143075577-0002,ISSUED,5434,5428.57,5.43,KZT,FASTCASH,credit,credit 12 months
26.09.2023 1:40,542022,0143063790-0005,ISSUED,90122,90031.88,90.12,KZT,HALYK,credit,credit 36 months
26.09.2023 01:01,542000,0143048492-0005,ISSUED,1828125,1826296.87,1828.13,KZT,HALYK,credit,credit 36 months
26.09.2023 15:26,542000,0143048492-0005,REFUNDED,-1828125,-1826296.87,-1828.13,KZT,HALYK,credit,credit 36 months
26.09.2023 0:21,541978,64151037-0010,ISSUED,10694,10683.31,10.69,KZT,FASTCASH,credit,credit 12 months
26.09.2023 14:05,541902,59481765-0001,REFUNDED,-113109,-112995.89,-113.11,KZT,FASTCASH,credit,credit 24 months
26.09.2023 19:00,536077,48364010-0001,REFUNDED,-70485,-70414.51,-70.49,KZT,EUABFIS,credit,credit 6 months
26.09.2023 16:13,523632,0141831468-0001,REFUNDED,-44558,-44513.44,-44.56,KZT,EUABFIS,credit,credit 9 months
26.09.2023 19:03,522633,0139622947-0007,REFUNDED,-32195,-32162.8,-32.2,KZT,EUABFIS,credit,credit 6 months
