TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
13.10.2023 16:02,574146,66332836-0006,ISSUED,16440.0,16423.56,16.44,KZT,EUABFIS,credit,credit 3 months
13.10.2023 16:17,574176,0144596637-0001,ISSUED,11426.0,11414.57,11.43,KZT,EUABFIS,credit,credit 3 months
13.10.2023 17:04,574291,0138416666-0005,ISSUED,55136.0,55080.86,55.14,KZT,HALYK,credit,credit 6 months
13.10.2023 17:13,574314,98525684-0012,ISSUED,59330.0,59270.67,59.33,KZT,FASTCASH,credit,credit 12 months
13.10.2023 17:15,574322,0143376828-0002,ISSUED,8669.0,8660.33,8.67,KZT,FASTCASH,credit,credit 12 months
13.10.2023 17:18,574327,83793462-0025,ISSUED,80464.0,80383.54,80.46,KZT,HALYK,credit,credit 36 months
13.10.2023 18:15,574452,0141279987-0001,ISSUED,20403.0,20382.6,20.4,KZT,EUABFIS,credit,credit 3 months
13.10.2023 18:21,574478,0136650846-0004,ISSUED,11915.0,11903.08,11.92,KZT,HALYK,credit,credit 6 months
13.10.2023 18:23,574481,0129487378-0030,ISSUED,13161.0,13147.84,13.16,KZT,HALYK,credit,credit 6 months
13.10.2023 18:31,574495,0138525466-0011,ISSUED,34199.0,34164.8,34.2,KZT,HALYK,credit,credit 12 months
13.10.2023 18:40,574515,0144708309-0001,ISSUED,8486.0,8477.51,8.49,KZT,EUABFIS,credit,credit 6 months
13.10.2023 20:06,574648,0141056406-0007,ISSUED,20971.0,20950.03,20.97,KZT,FASTCASH,credit,credit 12 months
13.10.2023 20:32,574681,0144718043-0001,ISSUED,33097.0,33063.9,33.1,KZT,FASTCASH,credit,credit 12 months
13.10.2023 20:32,574683,0141150405-0009,ISSUED,8955.0,8946.04,8.96,KZT,EUABFIS,credit,credit 3 months
13.10.2023 21:25,574762,0144253838-0002,ISSUED,168580.0,168411.42,168.58,KZT,EUABFIS,credit,credit 9 months
13.10.2023 21:41,574787,65830661-0001,ISSUED,78171.0,78092.83,78.17,KZT,EUABFIS,credit,credit 6 months
13.10.2023 22:13,574828,0143058749-0005,ISSUED,29961.0,29931.04,29.96,KZT,FASTCASH,credit,credit 12 months
13.10.2023 23:27,574902,0143673189-0001,ISSUED,58981.0,58922.02,58.98,KZT,HALYK,credit,credit 36 months
