TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
24.10.2023 17:35,570144,0144452498-0002,REFUNDED,-162962.0,-162799.04,-162.96,KZT,HALYK,credit,credit 36 months
24.10.2023 13:32,588569,0142399140-0014,REFUNDED,-28121.0,-28092.88,-28.12,KZT,EUABFIS,credit,credit 12 months
24.10.2023 21:41,591575,0139934837-0009,REFUNDED,-31529.0,-31497.47,-31.53,KZT,FASTCASH,credit,credit 12 months
24.10.2023 00:11,594711,0128694257-0018,ISSUED,15426.0,15410.57,15.43,KZT,EUABFIS,credit,credit 24 months
24.10.2023 20:37,594728,0145066617-0010,REFUNDED,-25823.0,-25797.18,-25.82,KZT,FASTCASH,credit,credit 12 months
24.10.2023 00:23,594728,0145066617-0010,ISSUED,25823.0,25797.18,25.82,KZT,FASTCASH,credit,credit 12 months
24.10.2023 01:01,594750,55523087-0003,ISSUED,19201.0,19181.8,19.2,KZT,FASTCASH,credit,credit 12 months
24.10.2023 01:01,594751,0141190219-0002,ISSUED,27944.0,27916.06,27.94,KZT,HALYK,credit,credit 12 months
24.10.2023 02:42,594807,0144798937-0003,ISSUED,37172.0,37134.83,37.17,KZT,EUABFIS,credit,credit 12 months
24.10.2023 03:58,594832,0144798937-0004,ISSUED,22609.0,22586.39,22.61,KZT,EUABFIS,credit,credit 12 months
24.10.2023 04:47,594847,0145373947-0002,ISSUED,10203.0,10192.8,10.2,KZT,FASTCASH,credit,credit 12 months
24.10.2023 06:23,594857,0144957318-0003,ISSUED,139305.0,139165.69,139.31,KZT,HALYK,credit,credit 36 months
24.10.2023 08:44,594904,0141529183-0040,ISSUED,18362.0,18343.64,18.36,KZT,HALYK,credit,credit 6 months
24.10.2023 08:53,594908,0142324160-0012,ISSUED,72534.0,72461.47,72.53,KZT,HALYK,credit,credit 36 months
24.10.2023 08:54,594909,0145147138-0002,ISSUED,43464.0,43420.54,43.46,KZT,EUABFIS,credit,credit 12 months
24.10.2023 08:54,594910,0142716945-0006,ISSUED,43873.0,43829.13,43.87,KZT,FASTCASH,credit,credit 12 months
24.10.2023 09:21,594924,0145543565-0002,ISSUED,33844.0,33810.16,33.84,KZT,HALYK,credit,credit 6 months
24.10.2023 09:44,594948,0145543565-0003,ISSUED,31530.0,31498.47,31.53,KZT,HALYK,credit,credit 6 months
24.10.2023 11:01,595044,0129521287-0109,ISSUED,9122.0,9112.88,9.12,KZT,EUABFIS,credit,credit 12 months
24.10.2023 11:03,595050,0111297043-0006,ISSUED,34380.0,34345.62,34.38,KZT,FASTCASH,credit,credit 12 months
24.10.2023 11:45,595113,97594791-0007,ISSUED,33024.0,32990.98,33.02,KZT,FASTCASH,credit,credit 12 months
24.10.2023 12:15,595173,0145352581-0003,ISSUED,44944.0,44899.06,44.94,KZT,EUABFIS,credit,credit 12 months
24.10.2023 12:26,595197,0144956919-0016,ISSUED,20570.0,20549.43,20.57,KZT,FASTCASH,credit,credit 12 months
24.10.2023 12:40,595234,0145506510-0001,ISSUED,58927.0,58868.07,58.93,KZT,HALYK,credit,credit 36 months
24.10.2023 13:39,595371,0144140242-0002,ISSUED,26615.0,26588.38,26.62,KZT,HALYK,credit,credit 6 months
24.10.2023 14:03,595434,0138538089-0005,ISSUED,168836.0,168667.16,168.84,KZT,HALYK,credit,credit 36 months
