TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
23.10.2023 10:43,567418,0137591872-0005,REFUNDED,-19234.0,-19214.77,-19.23,KZT,HALYK,credit,credit 6 months
23.10.2023 20:13,570730,0141529183-0018,REFUNDED,-15758.0,-15742.24,-15.76,KZT,HALYK,credit,credit 6 months
23.10.2023 10:46,570809,0144533526-0002,REFUNDED,-15657.0,-15641.34,-15.66,KZT,HALYK,credit,credit 6 months
23.10.2023 10:42,571489,0131875630-0011,REFUNDED,-133321.0,-133187.68,-133.32,KZT,HALYK,credit,credit 36 months
23.10.2023 10:48,571924,0142002234-0001,REFUNDED,-9767.0,-9757.23,-9.77,KZT,EUABFIS,credit,credit 3 months
23.10.2023 10:45,572161,89508238-0034,REFUNDED,-12793.0,-12780.21,-12.79,KZT,EUABFIS,credit,credit 3 months
23.10.2023 10:43,573857,0138850908-0011,REFUNDED,-55628.0,-55572.37,-55.63,KZT,HALYK,credit,credit 36 months
23.10.2023 10:45,575299,35257219-0004,REFUNDED,-10776.0,-10765.22,-10.78,KZT,EUABFIS,credit,credit 3 months
23.10.2023 10:47,575691,0144392277-0001,REFUNDED,-25364.0,-25338.64,-25.36,KZT,EUABFIS,credit,credit 6 months
23.10.2023 10:44,578244,0139897803-0002,REFUNDED,-17111.0,-17093.89,-17.11,KZT,HALYK,credit,credit 6 months
23.10.2023 10:46,579496,0144900538-0001,REFUNDED,-116026.0,-115909.97,-116.03,KZT,EUABFIS,credit,credit 24 months
23.10.2023 10:48,579962,0143888494-0015,REFUNDED,-30194.0,-30163.81,-30.19,KZT,EUABFIS,credit,credit 12 months
23.10.2023 23:26,580166,0144907314-0004,REFUNDED,-6066.0,-6059.93,-6.07,KZT,FASTCASH,credit,credit 12 months
23.10.2023 15:34,586799,0144421598-0001,REFUNDED,-103371.0,-103267.63,-103.37,KZT,EUABFIS,credit,credit 12 months
23.10.2023 14:07,592304,0145397974-0003,REFUNDED,-120014.0,-119893.99,-120.01,KZT,HALYK,credit,credit 36 months
22.10.2023 23:41,592681,0145434360-0003,ISSUED,55213.0,55157.79,55.21,KZT,EUABFIS,credit,credit 12 months
23.10.2023 00:52,592756,0145443736-0001,ISSUED,53032.0,52978.97,53.03,KZT,HALYK,credit,credit 6 months
23.10.2023 00:54,592759,0141141181-0002,ISSUED,50327.0,50276.67,50.33,KZT,EUABFIS,credit,credit 24 months
23.10.2023 01:23,592789,0145376847-0003,ISSUED,16113.0,16096.89,16.11,KZT,EUABFIS,credit,credit 36 months
23.10.2023 01:29,592795,0143829719-0005,ISSUED,138338.0,138199.66,138.34,KZT,FASTCASH,credit,credit 24 months
23.10.2023 01:34,592801,0142921204-0003,ISSUED,28579.0,28550.42,28.58,KZT,FASTCASH,credit,credit 12 months
23.10.2023 01:34,592802,0145445910-0001,ISSUED,19028.0,19008.97,19.03,KZT,HALYK,credit,credit 6 months
23.10.2023 03:25,592859,0129449208-0002,ISSUED,13175.0,13161.82,13.18,KZT,FASTCASH,credit,credit 12 months
23.10.2023 07:57,592905,0139781725-0005,ISSUED,7158.0,7150.84,7.16,KZT,EUABFIS,credit,credit 12 months
23.10.2023 08:17,592914,0145454988-0001,ISSUED,11772.0,11760.23,11.77,KZT,EUABFIS,credit,credit 24 months
23.10.2023 10:06,592984,0123511530-0003,ISSUED,18119.0,18100.88,18.12,KZT,FASTCASH,credit,credit 12 months
23.10.2023 10:10,592990,0134908564-0021,ISSUED,47039.0,46991.96,47.04,KZT,EUABFIS,credit,credit 12 months
23.10.2023 10:27,593023,83977477-0006,ISSUED,16138.0,16121.86,16.14,KZT,HALYK,credit,credit 6 months
23.10.2023 11:01,593077,0145409961-0003,ISSUED,11671.0,11659.33,11.67,KZT,FASTCASH,credit,credit 12 months
23.10.2023 11:03,593080,0144751030-0006,ISSUED,55172.0,55116.83,55.17,KZT,HALYK,credit,credit 36 months
23.10.2023 11:34,593138,0133358934-0005,ISSUED,88628.0,88539.37,88.63,KZT,FASTCASH,credit,credit 12 months
23.10.2023 11:42,593150,0144492640-0006,ISSUED,71085.0,71013.91,71.09,KZT,FASTCASH,credit,credit 12 months
23.10.2023 12:27,593258,0145337618-0001,ISSUED,15602.0,15586.4,15.6,KZT,FASTCASH,credit,credit 12 months
23.10.2023 12:37,593286,0145460732-0001,ISSUED,114642.0,114527.36,114.64,KZT,FASTCASH,credit,credit 12 months
23.10.2023 13:50,593481,0142787824-0005,ISSUED,319847.0,319527.15,319.85,KZT,EUABFIS,credit,credit 24 months
23.10.2023 14:19,593548,0145470942-0002,ISSUED,177651.0,177473.35,177.65,KZT,FASTCASH,credit,credit 12 months
23.10.2023 14:22,593556,84596598-0003,ISSUED,182585.0,182402.41,182.59,KZT,HALYK,credit,credit 36 months
23.10.2023 14:30,593575,0142427717-0007,ISSUED,243970.0,243726.03,243.97,KZT,FASTCASH,credit,credit 12 months
23.10.2023 14:44,593612,91649380-0001,ISSUED,104457.0,104352.54,104.46,KZT,FASTCASH,credit,credit 12 months
23.10.2023 14:51,593632,0145474147-0001,ISSUED,8543.0,8534.46,8.54,KZT,FASTCASH,credit,credit 12 months
23.10.2023 14:52,593637,40297675-0006,ISSUED,60724.0,60663.28,60.72,KZT,HALYK,credit,credit 36 months
23.10.2023 14:57,593642,0100269751-0007,ISSUED,21337.0,21315.66,21.34,KZT,FASTCASH,credit,credit 12 months
23.10.2023 15:00,593657,0145374843-0003,ISSUED,20588.0,20567.41,20.59,KZT,EUABFIS,credit,credit 12 months
23.10.2023 15:09,593686,0145475049-0002,ISSUED,512320.0,511807.68,512.32,KZT,HALYK,credit,credit 36 months
23.10.2023 15:33,593770,0145475779-0001,ISSUED,41253.0,41211.75,41.25,KZT,HALYK,credit,credit 6 months
23.10.2023 16:14,593886,0145469156-0001,ISSUED,21400.0,21378.6,21.4,KZT,FASTCASH,credit,credit 12 months
23.10.2023 16:26,593914,0141762806-0014,ISSUED,53690.0,53636.31,53.69,KZT,HALYK,credit,credit 36 months
23.10.2023 16:48,593956,0142771059-0016,ISSUED,9506.0,9496.49,9.51,KZT,EUABFIS,credit,credit 12 months
23.10.2023 17:34,594052,0143842222-0003,ISSUED,169020.0,168850.98,169.02,KZT,HALYK,credit,credit 36 months
23.10.2023 17:12,594007,77446416-0027,ISSUED,97627.0,97529.37,97.63,KZT,HALYK,credit,credit 60 months
23.10.2023 17:37,594065,0144157233-0005,ISSUED,153398.0,153244.6,153.4,KZT,FASTCASH,credit,credit 12 months
