TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
05.10.2023 17:30,559207,0141929721-0007,ISSUED,95003.0,94908.0,95.0,KZT,HALYK,credit,credit 36 months
05.10.2023 17:25,559198,0137853902-0003,ISSUED,114667.0,114552.33,114.67,KZT,EUABFIS,credit,credit 12 months
05.10.2023 17:00,559139,0141133655-0002,ISSUED,22622.0,22599.38,22.62,KZT,EUABFIS,credit,credit 3 months
05.10.2023 16:48,559118,0108527522-0003,ISSUED,12053.0,12040.95,12.05,KZT,EUABFIS,credit,credit 3 months
05.10.2023 16:21,559053,0143925991-0003,ISSUED,19060.0,19040.94,19.06,KZT,EUABFIS,credit,credit 3 months
05.10.2023 15:58,558999,0130514616-0017,ISSUED,10803.0,10792.2,10.8,KZT,HALYK,credit,credit 6 months
05.10.2023 15:55,558992,0141892953-0001,ISSUED,122365.0,122242.63,122.37,KZT,FASTCASH,credit,credit 24 months
05.10.2023 15:49,558973,0143444600-0003,ISSUED,10517.0,10506.48,10.52,KZT,HALYK,credit,credit 6 months
05.10.2023 15:40,558945,60056021-0013,ISSUED,58639.0,58580.36,58.64,KZT,EUABFIS,credit,credit 3 months
05.10.2023 15:20,558879,0143963111-0001,ISSUED,13911.0,13897.09,13.91,KZT,EUABFIS,credit,credit 3 months
05.10.2023 15:11,558856,0143622645-0004,ISSUED,68877.0,68808.12,68.88,KZT,HALYK,credit,credit 12 months
05.10.2023 15:04,558836,0142185845-0009,ISSUED,136593.0,136456.41,136.59,KZT,HALYK,credit,credit 36 months
05.10.2023 15:01,558831,0143195147-0001,ISSUED,11039.0,11027.96,11.04,KZT,FASTCASH,credit,credit 12 months
05.10.2023 14:50,558794,0139311494-0019,ISSUED,16154.0,16137.85,16.15,KZT,EUABFIS,credit,credit 3 months
05.10.2023 14:40,558763,0142835943-0002,ISSUED,14540.0,14525.46,14.54,KZT,HALYK,credit,credit 6 months
05.10.2023 14:13,558689,0141960443-0005,ISSUED,19262.0,19242.74,19.26,KZT,HALYK,credit,credit 6 months
05.10.2023 14:05,558674,0141729126-0013,ISSUED,38423.0,38384.58,38.42,KZT,HALYK,credit,credit 12 months
05.10.2023 13:44,558619,0143828759-0006,ISSUED,18964.0,18945.04,18.96,KZT,EUABFIS,credit,credit 3 months
05.10.2023 13:40,558610,0143093374-0006,ISSUED,33475.0,33441.52,33.48,KZT,EUABFIS,credit,credit 6 months
05.10.2023 18:02,558585,0143953133-0001,REFUNDED,-26189.0,-26162.81,-26.19,KZT,EUABFIS,credit,credit 6 months
05.10.2023 13:30,558585,0143953133-0001,ISSUED,26189.0,26162.81,26.19,KZT,EUABFIS,credit,credit 6 months
05.10.2023 13:30,558584,0142376766-0004,ISSUED,10031.0,10020.97,10.03,KZT,FASTCASH,credit,credit 12 months
05.10.2023 13:30,558582,79815409-0013,ISSUED,140899.0,140758.1,140.9,KZT,EUABFIS,credit,credit 3 months
05.10.2023 13:20,558561,0143951590-0004,ISSUED,5639.0,5633.36,5.64,KZT,FASTCASH,credit,credit 12 months
05.10.2023 13:05,558528,0136008777-0003,ISSUED,13660.0,13646.34,13.66,KZT,EUABFIS,credit,credit 3 months
05.10.2023 13:00,558518,0139117254-0004,ISSUED,72870.0,72797.13,72.87,KZT,FASTCASH,credit,credit 12 months
05.10.2023 12:54,558503,0143898018-0004,ISSUED,38003.0,37965.0,38.0,KZT,HALYK,credit,credit 6 months
05.10.2023 12:51,558495,0108219397-0032,ISSUED,26295.0,26268.7,26.3,KZT,HALYK,credit,credit 12 months
05.10.2023 12:49,558490,91369387-0001,ISSUED,31992.0,31960.01,31.99,KZT,FASTCASH,credit,credit 12 months
05.10.2023 12:44,558483,0139973175-0008,ISSUED,28307.0,28278.69,28.31,KZT,EUABFIS,credit,credit 3 months
05.10.2023 12:29,558440,0142297260-0005,ISSUED,10248.0,10237.75,10.25,KZT,EUABFIS,credit,credit 3 months
05.10.2023 12:26,558433,96364068-0006,ISSUED,26737.0,26710.26,26.74,KZT,EUABFIS,credit,credit 6 months
05.10.2023 11:55,558356,69759052-0003,ISSUED,61470.0,61408.53,61.47,KZT,HALYK,credit,credit 36 months
05.10.2023 10:50,558219,0143607383-0003,ISSUED,9318.0,9308.68,9.32,KZT,EUABFIS,credit,credit 3 months
05.10.2023 10:35,558189,0143622411-0002,ISSUED,130403.0,130272.6,130.4,KZT,HALYK,credit,credit 36 months
05.10.2023 10:13,558151,0142325373-0005,ISSUED,22981.0,22958.02,22.98,KZT,HALYK,credit,credit 6 months
05.10.2023 09:57,558129,0143730580-0019,ISSUED,55899.0,55843.1,55.9,KZT,HALYK,credit,credit 12 months
05.10.2023 09:46,558117,0143732750-0011,ISSUED,12932.0,12919.07,12.93,KZT,EUABFIS,credit,credit 3 months
05.10.2023 08:49,558070,0141081672-0006,ISSUED,51549.0,51497.45,51.55,KZT,FASTCASH,credit,credit 12 months
05.10.2023 08:48,558069,0143936552-0004,ISSUED,8933.0,8924.07,8.93,KZT,EUABFIS,credit,credit 3 months
05.10.2023 08:35,558059,0143717697-0005,ISSUED,25863.0,25837.14,25.86,KZT,FASTCASH,credit,credit 12 months
05.10.2023 05:31,558022,0142247475-0010,ISSUED,15299.0,15283.7,15.3,KZT,EUABFIS,credit,credit 6 months
05.10.2023 02:21,557962,0104483158-0001,ISSUED,22066.0,22043.93,22.07,KZT,EUABFIS,credit,credit 3 months
05.10.2023 00:07,557876,0142297260-0004,ISSUED,5694.0,5688.31,5.69,KZT,FASTCASH,credit,credit 12 months
04.10.2023 23:01,557799,0141967475-0001,ISSUED,81855.0,81773.14,81.86,KZT,HALYK,credit,credit 36 months
04.10.2023 14:49,556703,0143730580-0017,ISSUED,53483.0,53429.52,53.48,KZT,HALYK,credit,credit 12 months
05.10.2023 20:15,542042,0143075577-0002,REFUNDED,-5434.0,-5428.57,-5.43,KZT,FASTCASH,credit,credit 12 months
05.10.2023 07:27,540232,52350385-0001,REFUNDED,-40902.0,-40861.1,-40.9,KZT,EUABFIS,credit,credit 3 months
05.10.2023 15:03,529878,0139311494-0018,REFUNDED,-21390.0,-21368.61,-21.39,KZT,FASTCASH,credit,credit 12 months
