TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
07.11.2023 12:09,607191,72250299-0019,REFUNDED,-14276.0,-14261.72,-14.28,KZT,EUABFIS,credit,credit 12 months
07.11.2023 13:29,607449,0142062049-0010,REFUNDED,-16346.0,-16329.65,-16.35,KZT,EUABFIS,credit,credit 12 months
07.11.2023 17:15,609668,56200989-0008,REFUNDED,-7773.0,-7765.23,-7.77,KZT,FASTCASH,credit,credit 12 months
07.11.2023 08:39,616670,0146440166-0001,REFUNDED,-92433.0,-92340.57,-92.43,KZT,FASTCASH,credit,credit 12 months
07.11.2023 11:40,622093,52422356-0008,REFUNDED,-114211.0,-114096.79,-114.21,KZT,FASTCASH,credit,credit 12 months
07.11.2023 00:15,623995,0135013072-0006,ISSUED,20288.0,20267.71,20.29,KZT,FASTCASH,credit,credit 12 months
07.11.2023 00:19,624004,0146690870-0001,ISSUED,10090.0,10079.91,10.09,KZT,FASTCASH,credit,credit 12 months
07.11.2023 00:20,624008,82735794-0007,ISSUED,10324.0,10313.68,10.32,KZT,FASTCASH,credit,credit 12 months
07.11.2023 00:27,624020,0144191630-0013,ISSUED,27073.0,27045.93,27.07,KZT,FASTCASH,credit,credit 12 months
07.11.2023 00:29,624024,0146508635-0004,ISSUED,56599.0,56542.4,56.6,KZT,FASTCASH,credit,credit 12 months
07.11.2023 00:41,624037,0123315124-0007,ISSUED,12061.0,12048.94,12.06,KZT,FASTCASH,credit,credit 12 months
07.11.2023 01:07,624064,0146692917-0001,ISSUED,46947.0,46900.05,46.95,KZT,FASTCASH,credit,credit 12 months
07.11.2023 01:10,624068,0132213686-0003,ISSUED,6835.0,6828.16,6.84,KZT,FASTCASH,credit,credit 12 months
07.11.2023 01:12,624070,0141824916-0020,ISSUED,60679.0,60618.32,60.68,KZT,HALYK,credit,credit 24 months
07.11.2023 01:12,624071,0146426194-0003,ISSUED,24331.0,24306.67,24.33,KZT,HALYK,credit,credit 12 months
07.11.2023 02:32,624145,75452782-0002,ISSUED,24211.0,24186.79,24.21,KZT,HALYK,credit,credit 6 months
07.11.2023 04:25,624175,0127924451-0004,ISSUED,18942.0,18923.06,18.94,KZT,FASTCASH,credit,credit 12 months
07.11.2023 06:52,624192,0136188412-0004,ISSUED,16440.0,16423.56,16.44,KZT,HALYK,credit,credit 6 months
07.11.2023 07:13,624192,0136188412-0004,REFUNDED,-16440.0,-16423.56,-16.44,KZT,HALYK,credit,credit 6 months
07.11.2023 07:47,624201,0140060461-0002,ISSUED,14331.0,14316.67,14.33,KZT,FASTCASH,credit,credit 12 months
07.11.2023 07:47,624202,85548136-0009,ISSUED,33628.0,33594.37,33.63,KZT,FASTCASH,credit,credit 12 months
07.11.2023 08:25,624221,0146440166-0002,ISSUED,65520.0,65454.48,65.52,KZT,HALYK,credit,credit 36 months
07.11.2023 08:40,624229,0146440166-0003,ISSUED,65520.0,65454.48,65.52,KZT,HALYK,credit,credit 36 months
07.11.2023 09:15,624250,0141069133-0001,ISSUED,23120.0,23096.88,23.12,KZT,EUABFIS,credit,credit 12 months
07.11.2023 09:53,624291,0146671537-0005,ISSUED,9976.0,9966.02,9.98,KZT,FASTCASH,credit,credit 12 months
07.11.2023 10:21,624320,0139002580-0001,ISSUED,10105.0,10094.89,10.11,KZT,EUABFIS,credit,credit 12 months
07.11.2023 10:22,624322,0138159622-0002,ISSUED,10263.0,10252.74,10.26,KZT,FASTCASH,credit,credit 12 months
07.11.2023 10:32,624340,0145851693-0011,ISSUED,81464.0,81382.54,81.46,KZT,HALYK,credit,credit 12 months
07.11.2023 10:39,624355,0108211983-0001,ISSUED,28429.0,28400.57,28.43,KZT,EUABFIS,credit,credit 24 months
07.11.2023 10:42,624362,0146701716-0002,ISSUED,38367.0,38328.63,38.37,KZT,FASTCASH,credit,credit 12 months
07.11.2023 10:52,624375,83717613-0025,ISSUED,25405.0,25379.59,25.41,KZT,FASTCASH,credit,credit 12 months
07.11.2023 12:01,624534,0145200563-0001,ISSUED,29717.0,29687.28,29.72,KZT,HALYK,credit,credit 12 months
07.11.2023 12:35,624622,0145126712-0020,ISSUED,48282.0,48233.72,48.28,KZT,HALYK,credit,credit 6 months
07.11.2023 12:44,624645,0144721451-0006,ISSUED,23523.0,23499.48,23.52,KZT,HALYK,credit,credit 6 months
07.11.2023 18:18,624645,0144721451-0006,REFUNDED,-23523.0,-23499.48,-23.52,KZT,HALYK,credit,credit 6 months
07.11.2023 13:11,624725,0144147928-0004,ISSUED,27204.0,27176.8,27.2,KZT,FASTCASH,credit,credit 12 months
07.11.2023 13:14,624733,60047207-0003,ISSUED,15405.0,15389.59,15.41,KZT,EUABFIS,credit,credit 24 months
07.11.2023 13:25,624760,0146339435-0004,ISSUED,17506.0,17488.49,17.51,KZT,EUABFIS,credit,credit 12 months
07.11.2023 13:25,624761,0145156560-0006,ISSUED,7252.0,7244.75,7.25,KZT,FASTCASH,credit,credit 12 months
07.11.2023 13:45,624816,0140052988-0008,ISSUED,12610.0,12597.39,12.61,KZT,EUABFIS,credit,credit 24 months
07.11.2023 13:45,624819,0145781223-0006,ISSUED,21906.0,21884.09,21.91,KZT,HALYK,credit,credit 12 months
07.11.2023 13:53,624842,0146726594-0001,ISSUED,48519.0,48470.48,48.52,KZT,EUABFIS,credit,credit 24 months
07.11.2023 14:04,624875,0134539673-0004,ISSUED,12548.0,12535.45,12.55,KZT,EUABFIS,credit,credit 12 months
07.11.2023 14:07,624881,0146033202-0007,ISSUED,10279.0,10268.72,10.28,KZT,FASTCASH,credit,credit 12 months
07.11.2023 14:10,624894,0122195183-0003,ISSUED,38696.0,38657.3,38.7,KZT,EUABFIS,credit,credit 12 months
07.11.2023 14:10,624895,0139054282-0003,ISSUED,35109.0,35073.89,35.11,KZT,EUABFIS,credit,credit 12 months
07.11.2023 14:13,624902,30900101-0005,ISSUED,88496.0,88407.5,88.5,KZT,FASTCASH,credit,credit 12 months
07.11.2023 14:14,624904,0132408412-0004,ISSUED,55351.0,55295.65,55.35,KZT,EUABFIS,credit,credit 24 months
07.11.2023 14:20,624924,0128728940-0014,ISSUED,253516.0,253262.48,253.52,KZT,HALYK,credit,credit 36 months
07.11.2023 14:31,624959,0141681073-0044,ISSUED,21261.0,21239.74,21.26,KZT,HALYK,credit,credit 12 months
